link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28413844,3995.0,63.075
508115745,2719.0,68.5333
508115768,2908.0,67.1917
508115808,4041.0,63.2333
508137802,3197.0,54.15
508479370#1,2311.0,67.85
52286756#1,3187.0,68.75
544296215#0,1851.0,68.125
544296216-AddedOffRampEdge,2665.0,68.7083
544296218#0,2351.0,67.6167
544296218#1-AddedOnRampEdge,2399.0,68.875
544296218#2,2882.0,68.3333
619042896-AddedOffRampEdge,2168.0,69.2667
619042916,3499.0,65.8917
619042919,1977.0,64.4333
619042921,3760.0,67.4083
619042924,2944.0,64.1167
849833093,2668.0,68.5083
851550873,2107.0,69.0694
851552197,2035.0,66.1694
851556422,2442.0,59.5167
