link_id,interval_nVehContrib,interval_harmonicMeanSpeed
157607510,5202.0,50.625
157607513#1,6150.0,43.4
157607517,3053.0,65.9917
157607604-AddedOnRampEdge,2758.0,63.9917
172165117,4619.0,16.4
28414195,3448.0,42.3833
28414204#0,5207.0,48.3833
28414349#1,4856.0,32.1417
28464124,4083.0,60.6667
28464126#1,5104.0,58.7417
301865758,3668.0,56.4417
301865760,4076.0,59.7958
30959001,2647.0,63.125
360948375,4241.0,35.65
363648766#1-AddedOnRampEdge,4436.0,46.4583
395439802,4927.0,46.875
395439805,4624.0,58.2583
508479313#0,3821.0,44.5583
508479317,5084.0,45.7417
508479326,4704.0,47.4167
508479332#0,4982.0,18.2583
508479336,3736.0,28.2167
508479355,5052.0,55.1833
508479365#0,3784.0,64.3417
508479370#0,3487.0,61.5083
508479370#1,3521.0,61.3917
509721008,3758.0,60.3083
509721010#0-AddedOnRampEdge,6125.0,33.5083
552603209,6186.0,52.3833
687721970,4158.0,31.425
687721973,4231.0,28.825
850376107,4780.0,41.175
850378488,2451.0,64.6167
850395062,4567.0,25.5333
850746591,3587.0,47.5875
851553864,4459.0,33.7
851555734,5314.0,54.25
851560451,5062.0,48.9083
851561436,4168.0,63.6917
851568240,6063.0,56.675
867203204,2896.0,69.5333
