link_id,interval_nVehContrib,interval_harmonicMeanSpeed
11479094,2348.0,66.3417
119271213,2760.0,63.9167
119271337,2758.0,63.9917
119271346,5656.0,61.525
119271357,2614.0,60.725
123555214,822.0,67.0417
123555228,3724.0,38.3042
123555236,2758.0,63.9917
123592887#0,4261.0,34.175
123592887#1-AddedOffRampEdge,4674.0,53.7083
123592924#1,3671.0,59.3083
123867439#1-AddedOnRampEdge,6568.0,63.7833
123867446#1,5533.0,55.9667
123867452,4637.0,61.2958
123867453#0,3567.0,67.3083
123867454,4020.0,19.225
124952143-AddedOnRampEdge,3757.0,25.2667
124952169,4665.0,64.7611
155667053,2810.0,57.25
156778691,1863.0,60.0083
157593042,3193.0,60.3417
157607510,5202.0,50.625
157607513#1,6150.0,43.4
157607517,3053.0,65.9917
157607604-AddedOnRampEdge,2758.0,63.9917
157782133,6289.0,57.0833
157782136#0,4613.0,63.375
157782136#1-AddedOnRampEdge,4424.0,65.1333
157806285,5471.0,62.4167
158623068#0,3461.0,67.6167
158623068#1,5265.0,61.1417
172165117,4619.0,16.4
184867222#0,2646.0,64.9
184867243,2758.0,63.9917
22372547,3793.0,58.6083
22372559,3919.0,61.0417
23798287,7108.0,27.6958
23798288#1,5951.0,50.5917
23807074,2077.0,69.2583
23807652#1,4077.0,41.5792
23807653#1,3818.0,64.3833
23820853#1,3511.0,60.6
23955194#0,4033.0,66.2417
23955194#1,3405.0,62.5167
23955194#2,3397.0,63.0667
24167679#1,3551.0,23.1
25029732#2,3859.0,25.35
25657136,3668.0,60.825
26230999#1,4362.0,55.1333
27829301#1,5446.0,63.6375
27829315#1,6928.0,37.3417
27829315#1-AddedOnRampEdge,5656.0,35.2833
28317586#1,2947.0,56.6417
28317747,2398.0,65.1972
28317945,4371.0,17.0083
28319413#2,2331.0,63.7167
28319423#0,3225.0,60.375
28319423#1-AddedOffRampEdge,3517.0,62.2833
28319423#2,2485.0,64.225
28319616,2334.0,64.05
28319618#1,3222.0,21.9417
28357386,5981.0,47.075
28357402,3809.0,63.6
28357482,1756.0,65.8167
28357727#0,4445.0,58.4292
28357727#0-AddedOffRampEdge,3715.0,62.4167
28357727#1,4244.0,67.6
28358874#1,8319.0,52.8833
28358875#1,5105.0,60.1583
28358961,6789.0,49.7917
28359025-AddedOnRampEdge,4927.0,64.8833
28359059#1,7289.0,48.6083
28378884#0,6962.0,56.6083
28378888#1-AddedOnRampEdge,5816.0,59.8167
28379295,2425.0,60.8667
28379297,2890.0,44.5583
28396115#1,4323.0,63.1917
28413844,6856.0,56.3917
28414195,3448.0,42.3833
28414204#0,5207.0,48.3833
28414349#1,4856.0,32.1417
28433582,5260.0,40.7167
28433597,2622.0,59.575
28433664#1,2650.0,65.5167
28433666#1,4442.0,26.6167
28433994#1,2902.0,61.625
28434077,3065.0,33.9333
28435047,4005.0,63.2208
28435048,2937.0,63.7333
28435496,4473.0,44.5125
28435573,4642.0,44.05
28437104,2778.0,59.45
28437190#1,3231.0,64.2083
28437207,2254.0,64.7833
28464124,4083.0,60.6667
28464126#1,5104.0,58.7417
28464667,6684.0,61.9667
28464668#1,4882.0,62.4333
28464671-AddedOffRampEdge,4487.0,61.4333
28464671-AddedOnRampEdge,3673.0,61.3167
28665765,2758.0,63.8417
28665770#0,2760.0,63.9167
301865758,3668.0,56.4417
301865760,4076.0,59.7958
30583337,2758.0,63.8417
30959001,2647.0,63.125
30959012,3765.0,20.1458
326409095#1,3716.0,17.7417
33104348#0,4736.0,55.9583
334904727,4302.0,43.9542
360948375,4241.0,35.65
363634378,5682.0,61.9333
363648766#1-AddedOnRampEdge,4436.0,46.4583
366053237,5386.0,64.0
367132265,2359.0,65.8833
394385111,4887.0,59.0333
394385113,5583.0,58.2667
394385114#1,3677.0,61.8083
394449801#0,3741.0,20.5917
394449801#1,2973.0,45.6458
394449803,6549.0,34.45
395336979,2760.0,63.9167
395336990,2760.0,63.9167
395337004,4738.0,56.0083
395343261,3081.0,41.7
395343763,1633.0,66.1
395354964#0,6254.0,38.6167
395354964#1,6416.0,35.125
395354964#2,5945.0,32.825
395362577,2896.0,13.8333
395368981#0,5084.0,65.625
395368986,4641.0,71.1583
395394468,4402.0,61.4972
395394473,5808.0,36.9417
395394478,7037.0,33.9583
395439802,4927.0,46.875
395439803,5037.0,58.8333
395439805,4624.0,58.2583
42397233,3365.0,61.15
479773092#0,5515.0,25.125
479773092#1,6546.0,27.2417
479773095,4960.0,59.175
479773098,4926.0,56.9
