link_id,interval_nVehContrib,interval_harmonicMeanSpeed
11479094,981.0,66.8667
119271213,1935.0,66.3
119271337,1933.0,66.4083
119271346,3509.0,67.5833
119271357,1294.0,65.6167
123555214,416.0,67.1417
123555228,4864.0,60.6
123555236,1933.0,66.4083
123592887#0,4635.0,53.7667
123592887#1-AddedOffRampEdge,3993.0,58.25
123592924#1,1819.0,63.975
123867439#1-AddedOnRampEdge,5206.0,62.9083
123867446#1,4073.0,62.1167
123867452,3204.0,64.3042
123867453#0,872.0,67.7583
123867454,4075.0,64.1083
124952143-AddedOnRampEdge,4261.0,53.025
124952169,1579.0,65.9389
155667053,1133.0,67.75
156778691,2518.0,60.8375
157593042,2421.0,61.9417
157607510,5396.0,60.725
157607513#1,6308.0,47.425
157607517,2116.0,65.15
157607604-AddedOnRampEdge,1933.0,66.4083
157782133,5029.0,61.1833
157782136#0,3967.0,65.5917
157782136#1-AddedOnRampEdge,3768.0,64.4583
157806285,3672.0,64.8583
158623068#0,798.0,67.8917
158623068#1,1568.0,64.7917
172165117,2878.0,63.525
184867222#0,1446.0,66.0708
184867243,1933.0,66.4083
22372547,1119.0,66.2667
22372559,2357.0,65.3083
23798287,6682.0,63.2208
23798288#1,5627.0,65.8583
23807074,1852.0,69.5583
23807652#1,4591.0,61.0667
23807653#1,4643.0,61.8083
23820853#1,3954.0,65.9667
23955194#0,2390.0,65.675
23955194#1,2199.0,63.8083
23955194#2,1915.0,66.15
24167679#1,5975.0,58.4333
25029732#2,2831.0,62.1917
25657136,2295.0,67.65
26230999#1,1653.0,59.3667
27829301#1,2503.0,67.4833
27829315#1,6171.0,71.7
27829315#1-AddedOnRampEdge,4766.0,66.9417
28317586#1,2050.0,64.2333
28317747,892.0,65.8917
28317945,4140.0,67.625
28319413#2,891.0,67.275
28319423#0,1277.0,64.5208
28319423#1-AddedOffRampEdge,1638.0,63.9667
28319423#2,892.0,67.3
28319616,893.0,66.7667
28319618#1,3448.0,58.2083
28357386,5347.0,64.9083
28357402,2095.0,64.8667
28357482,763.0,67.25
28357727#0,1663.0,65.2333
28357727#0-AddedOffRampEdge,1236.0,61.575
28357727#1,1815.0,68.0167
28358874#1,7304.0,60.5417
28358875#1,2597.0,61.475
28358961,5835.0,63.7167
28359025-AddedOnRampEdge,2180.0,66.4917
28359059#1,6195.0,67.7458
28378884#0,4218.0,64.775
28378888#1-AddedOnRampEdge,4005.0,63.0417
28379295,1770.0,60.6
28379297,2762.0,59.2833
28396115#1,2255.0,66.5083
28413844,5417.0,59.4333
28414195,2999.0,57.9583
28414204#0,3778.0,59.1583
28414349#1,5266.0,62.8667
28433582,4729.0,60.4792
28433597,1324.0,64.1833
28433664#1,1228.0,66.625
28433666#1,4453.0,49.7333
28433994#1,1781.0,63.4708
28434077,3439.0,61.775
28435047,1684.0,64.6833
28435048,1355.0,64.0833
28435496,2419.0,62.9583
28435573,2464.0,64.8
28437104,3687.0,62.2
28437190#1,3827.0,65.1333
28437207,1979.0,64.8417
28464124,3342.0,68.975
28464126#1,4471.0,61.8917
28464667,4473.0,66.1417
28464668#1,2801.0,61.6167
28464671-AddedOffRampEdge,2640.0,60.1833
28464671-AddedOnRampEdge,2144.0,62.3833
28665765,1934.0,66.2833
28665770#0,1935.0,66.3
301865758,3308.0,64.825
301865760,3362.0,66.3042
30583337,1934.0,66.2833
30959001,1159.0,64.7625
30959012,3957.0,52.7458
326409095#1,3132.0,64.2
33104348#0,5027.0,61.3667
334904727,3219.0,65.2417
360948375,4664.0,48.8833
363634378,3795.0,65.725
363648766#1-AddedOnRampEdge,2543.0,62.6833
366053237,3497.0,68.8083
367132265,792.0,68.45
394385111,3770.0,62.0917
394385113,6246.0,61.2583
394385114#1,3868.0,63.5333
394449801#0,4362.0,64.2042
394449801#1,3482.0,62.6333
394449803,6328.0,50.7083
395336979,1935.0,66.3
395336990,1935.0,66.3
395337004,5028.0,61.4583
395343261,2996.0,64.25
395343763,442.0,66.7167
395354964#0,5937.0,68.6167
395354964#1,6194.0,61.0083
395354964#2,5857.0,58.125
395362577,3240.0,61.125
395368981#0,3475.0,66.4292
395368986,3199.0,71.6583
395394468,2965.0,60.7639
395394473,6489.0,55.0417
395394478,6890.0,52.1042
395439802,3219.0,66.4583
395439803,2710.0,63.7667
395439805,2521.0,67.8458
42397233,2340.0,66.0083
479773092#0,5248.0,60.55
479773092#1,6112.0,68.3
479773095,2607.0,67.1333
479773098,1531.0,61.725
479773099,0.0,68.1
5018717,2638.0,42.775
5018720,2263.0,43.0833
508060359,1758.0,65.3417
508060361,2058.0,63.4
508060362,1933.0,66.4083
508115737#0,4305.0,65.8417
508115737#1,4318.0,64.3833
508115737#1-AddedOffRampEdge,3587.0,61.5583
508115745,5020.0,62.7222
508115768,3342.0,65.5333
508115808,3718.0,62.85
508137802,3680.0,55.3
508479313#0,2879.0,58.9083
508479317,3498.0,67.2417
508479326,3435.0,64.7417
508479332#0,2987.0,67.1
508479336,3228.0,62.1167
508479355,3950.0,58.0167
508479365#0,3262.0,66.1833
508479370#0,2719.0,63.0333
508479370#1,2560.0,61.35
509721008,2656.0,60.05
509721010#0-AddedOnRampEdge,6344.0,54.5833
509747240,5915.0,65.3917
509747288,2285.0,67.775
509747302,5190.0,55.7583
509747310-AddedOnRampEdge,5289.0,65.7417
509747324-AddedOnRampEdge,2240.0,66.9333
509747346,5103.0,64.1
509747348,2599.0,65.9333
509747381,2701.0,65.775
509747406-AddedOffRampEdge,7013.0,70.9833
517168464,793.0,67.3167
52286756#1,6031.0,63.3
52324493,2282.0,62.3542
544296215#0,2179.0,69.0167
544296216-AddedOffRampEdge,3107.0,66.9583
544296218#0,4989.0,46.6
544296218#1-AddedOnRampEdge,5379.0,26.3667
544296218#2,6807.0,35.175
544296221,3303.0,65.3833
550271868,2004.0,63.1417
550284581,4480.0,63.3583
550284584-AddedOffRampEdge,4503.0,71.9917
550284598,3145.0,60.2083
550284602,3195.0,56.65
550284604,1517.0,65.325
550284605,1816.0,61.2
552389451,2976.0,61.3667
552389451-AddedOffRampEdge,2910.0,62.375
552603209,6029.0,63.15
552603210,3423.0,66.6
56159747,2948.0,66.6375
60759806,766.0,64.6792
617235581,5716.0,72.6083
617235585#0,6561.0,62.775
617235594,2251.0,66.1833
617235603,3267.0,66.6583
617235606,2709.0,65.1042
617235612,1032.0,65.3417
617259138,3445.0,66.4417
617259141,3564.0,67.6667
617259144-AddedOnRampEdge,2448.0,70.2083
617259148-AddedOnRampEdge,2508.0,66.375
617259170,2328.0,43.8833
617259178,2866.0,66.7917
617284141,4524.0,63.7
617284143,3417.0,66.575
617284144#0,1018.0,66.9667
617284144#1,1214.0,65.9083
617284145#0-AddedOnRampEdge,3833.0,64.4417
617284164,3901.0,67.8333
617284166,3155.0,62.9833
617284173,3809.0,65.4208
617335302,5197.0,63.5167
619042896-AddedOffRampEdge,4649.0,61.775
619042916,3895.0,65.5333
619042919,2215.0,62.8083
619042921,6432.0,65.6292
619042924,5014.0,44.3167
685973438,3211.0,63.2333
687721970,4224.0,60.1583
687721973,3771.0,67.2417
687721986,2098.0,65.8667
699542380#1,1661.0,65.0917
708314651,6054.0,41.2583
711834658,4516.0,63.2417
727202049,5027.0,61.3667
768291603,5054.0,73.8833
838046085,1586.0,67.7333
848429238,2748.0,65.325
848467540#0,3691.0,64.2875
848467541,2829.0,63.6667
848488831,3737.0,66.5667
848489711,641.0,67.2208
848489712,1093.0,63.6
848501101#0,742.0,68.2167
848743564,3196.0,60.8667
848743565,2822.0,63.5833
848745539#0,3361.0,55.0417
848745539#1,2336.0,65.1667
848748038,1168.0,66.8833
848748039,1374.0,64.2667
848748039-AddedOffRampEdge,1256.0,65.575
848751591,1053.0,66.6583
848754158,689.0,67.4333
