link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28413844,5801.0,64.4083
508115745,4870.0,63.4083
508115768,5801.0,64.4083
508115808,3145.0,67.125
508137802,3145.0,67.425
508479370#1,2695.0,63.6333
52286756#1,5803.0,63.9333
544296215#0,2102.0,68.5583
544296216-AddedOffRampEdge,3146.0,66.925
544296218#0,5052.0,59.1167
544296218#1-AddedOnRampEdge,5231.0,45.1083
544296218#2,6586.0,48.4167
619042896-AddedOffRampEdge,4481.0,62.6167
619042916,3145.0,67.425
619042919,4862.0,62.2333
619042921,5803.0,64.2833
619042924,5801.0,64.4083
849833093,3142.0,66.725
851550873,2661.0,66.9222
851552197,3886.0,64.1056
851556422,1980.0,66.5333
