link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28413844,6115.0,63.3667
508115745,4989.0,57.8694
508115768,6115.0,63.3667
508115808,5817.0,32.025
508137802,5821.0,32.1333
508479370#1,6621.0,58.3667
52286756#1,6112.0,62.9083
544296215#0,4702.0,66.9
544296216-AddedOffRampEdge,5824.0,31.925
544296218#0,3776.0,67.7
544296218#1-AddedOnRampEdge,3837.0,68.1667
544296218#2,4541.0,66.8333
619042896-AddedOffRampEdge,3837.0,67.6917
619042916,5821.0,32.1333
619042919,4126.0,66.5083
619042921,6115.0,63.2583
619042924,6115.0,63.3667
849833093,5823.0,31.825
851550873,5000.0,59.3583
851552197,4464.0,65.6333
851556422,3345.0,63.9333
