link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28413844,4308.0,63.5583
508115745,2719.0,68.5333
508115768,3078.0,66.75
508115808,4180.0,63.1083
508137802,3406.0,55.3667
508479370#1,2517.0,68.3167
52286756#1,3187.0,68.75
544296215#0,2024.0,68.7583
544296216-AddedOffRampEdge,2665.0,68.7083
544296218#0,2343.0,66.6417
544296218#1-AddedOnRampEdge,2400.0,68.0
544296218#2,2889.0,67.2833
619042896-AddedOffRampEdge,2189.0,68.9333
619042916,3566.0,66.2583
619042919,2132.0,64.3667
619042921,3831.0,67.9375
619042924,2917.0,63.1667
849833093,2668.0,68.5083
851550873,2181.0,68.7083
851552197,2109.0,65.9639
851556422,2586.0,59.975
