link_id,interval_nVehContrib,interval_harmonicMeanSpeed
157607510,3719.0,69.1583
157607513#1,4707.0,47.1583
157607517,3189.0,66.8583
157607604-AddedOnRampEdge,2756.0,66.4
172165117,3908.0,62.8167
28414195,3812.0,62.1833
28414204#0,5382.0,56.0417
28414349#1,3707.0,69.05
28464124,4498.0,63.0667
28464126#1,5031.0,59.3083
301865758,4085.0,62.25
301865760,4044.0,63.525
30959001,1685.0,65.3667
360948375,3532.0,63.8
363648766#1-AddedOnRampEdge,3537.0,61.6
395439802,4394.0,58.0917
395439805,3701.0,64.4917
508479313#0,3754.0,57.5
508479317,4423.0,63.0833
508479326,4485.0,58.6833
508479332#0,3981.0,63.8333
508479336,3931.0,62.1083
508479355,2984.0,66.3417
508479365#0,4893.0,64.85
508479370#0,4185.0,63.825
508479370#1,4626.0,66.1333
509721008,3801.0,61.1333
509721010#0-AddedOnRampEdge,5213.0,61.1833
552603209,5529.0,64.1667
687721970,3359.0,65.0083
687721973,1928.0,68.725
850376107,1905.0,68.4208
850378488,1690.0,67.8917
850395062,4077.0,66.0583
850746591,1242.0,65.3917
851553864,4615.0,61.5083
851555734,5440.0,52.5333
851560451,4710.0,57.5583
851561436,3682.0,65.0667
851568240,3872.0,66.7917
867203204,3339.0,71.425
