link_id,interval_nVehContrib,interval_harmonicMeanSpeed
11479094,2139.0,67.2417
119271213,2755.0,66.3083
119271337,2756.0,66.4
119271346,4106.0,63.925
119271357,1963.0,63.4417
123555214,977.0,67.1917
123555228,3470.0,60.7292
123555236,2756.0,66.4
123592887#0,3895.0,55.4
123592887#1-AddedOffRampEdge,3598.0,58.1917
123592924#1,2284.0,66.9
123867439#1-AddedOnRampEdge,6263.0,65.2
123867446#1,4444.0,65.825
123867452,3322.0,65.2417
123867453#0,2988.0,68.8167
123867454,2777.0,61.05
124952143-AddedOnRampEdge,4002.0,59.5917
124952169,4454.0,65.2667
155667053,2394.0,62.525
156778691,1642.0,62.8417
157593042,3957.0,61.5833
157607510,3719.0,69.1583
157607513#1,4707.0,47.1583
157607517,3189.0,66.8583
157607604-AddedOnRampEdge,2756.0,66.4
157782133,4776.0,62.2333
157782136#0,4906.0,64.5833
157782136#1-AddedOnRampEdge,4891.0,65.3833
157806285,5466.0,66.7917
158623068#0,2834.0,68.2083
158623068#1,3551.0,63.4167
172165117,3908.0,62.8167
184867222#0,2655.0,66.3042
184867243,2756.0,66.4
22372547,2871.0,60.6833
22372559,2447.0,65.9667
23798287,5488.0,59.7917
23798288#1,5105.0,64.2333
23807074,2421.0,70.8833
23807652#1,4047.0,64.1667
23807653#1,3684.0,65.0333
23820853#1,3810.0,68.175
23955194#0,4122.0,64.8
23955194#1,3529.0,62.6
23955194#2,3820.0,62.2583
24167679#1,4845.0,58.5
25029732#2,3243.0,62.3083
25657136,2382.0,67.9333
26230999#1,2818.0,57.2
27829301#1,6116.0,62.2708
27829315#1,5643.0,67.7583
27829315#1-AddedOnRampEdge,5089.0,64.675
28317586#1,2860.0,63.5417
28317747,2477.0,66.2389
28317945,3060.0,67.775
28319413#2,2397.0,66.1
28319423#0,3222.0,65.1542
28319423#1-AddedOffRampEdge,3723.0,63.425
28319423#2,2802.0,66.7417
28319616,2404.0,65.1167
28319618#1,2321.0,66.75
28357386,2473.0,69.775
28357402,2935.0,64.95
28357482,1543.0,67.975
28357727#0,4205.0,62.55
28357727#0-AddedOffRampEdge,3797.0,66.1083
28357727#1,4386.0,65.3833
28358874#1,7506.0,60.8667
