link_id,interval_nVehContrib,interval_harmonicMeanSpeed
11479094,760.0,67.5333
119271213,1486.0,67.8583
119271337,1486.0,67.9667
119271346,1912.0,67.425
119271357,1131.0,69.5167
123555214,588.0,67.2333
123555228,2130.0,64.9958
123555236,1486.0,67.9667
123592887#0,789.0,66.4333
123592887#1-AddedOffRampEdge,1488.0,61.6333
123592924#1,885.0,66.8583
123867439#1-AddedOnRampEdge,2994.0,67.1
123867446#1,2114.0,67.7
123867452,1776.0,67.0167
123867453#0,1199.0,68.1083
123867454,1488.0,65.9
124952143-AddedOnRampEdge,1595.0,67.4667
124952169,1918.0,66.55
155667053,1684.0,69.35
156778691,769.0,66.2708
157593042,1759.0,67.925
157607510,1918.0,68.3583
157607513#1,2512.0,66.9583
157607517,1964.0,66.3
157607604-AddedOnRampEdge,1486.0,67.9667
157782133,2872.0,63.275
157782136#0,2060.0,69.0
157782136#1-AddedOnRampEdge,2052.0,68.5667
157806285,3326.0,69.4333
158623068#0,858.0,67.4
158623068#1,1615.0,64.475
172165117,1704.0,67.7167
184867222#0,1459.0,66.8542
184867243,1486.0,67.9667
22372547,1229.0,64.7417
22372559,1303.0,67.4667
23798287,3054.0,67.6708
23798288#1,3454.0,65.1833
23807074,1723.0,70.2083
23807652#1,2447.0,66.35
23807653#1,1752.0,70.025
23820853#1,1572.0,68.875
23955194#0,1915.0,67.0917
23955194#1,1892.0,64.6083
23955194#2,1724.0,66.125
24167679#1,2959.0,60.6
25029732#2,1815.0,64.475
25657136,1172.0,67.975
26230999#1,1551.0,58.7667
27829301#1,2989.0,67.9083
27829315#1,2802.0,70.525
27829315#1-AddedOnRampEdge,3021.0,66.8667
28317586#1,2437.0,66.4417
28317747,1185.0,66.4833
28317945,1901.0,53.7833
28319413#2,1187.0,67.3833
28319423#0,1417.0,66.3792
28319423#1-AddedOffRampEdge,2151.0,64.0167
28319423#2,1298.0,67.6
28319616,1197.0,67.7083
28319618#1,1537.0,67.6417
28357386,1618.0,69.0083
28357402,1990.0,64.6167
28357482,761.0,67.6417
28357727#0,2014.0,64.5583
28357727#0-AddedOffRampEdge,1564.0,63.4
28357727#1,2291.0,68.2667
28358874#1,4768.0,63.8917
28358875#1,3165.0,61.7083
28358961,2956.0,67.225
28359025-AddedOnRampEdge,2553.0,66.9333
28359059#1,3062.0,70.6833
28378884#0,2779.0,66.0833
28378888#1-AddedOnRampEdge,2942.0,66.2583
28379295,1852.0,60.55
28379297,1671.0,65.7167
28396115#1,2169.0,66.0083
28413844,4308.0,63.5583
28414195,2086.0,63.825
28414204#0,2261.0,63.55
28414349#1,1805.0,68.6
28433582,2289.0,65.9292
28433597,1706.0,65.05
28433664#1,1474.0,67.5333
28433666#1,1945.0,67.025
28433994#1,1542.0,64.5958
28434077,1668.0,64.1
28435047,1432.0,66.875
28435048,1535.0,64.1417
28435496,1735.0,68.7042
28435573,2163.0,65.8583
28437104,1114.0,63.8833
28437190#1,1850.0,67.4083
28437207,1827.0,64.75
28464124,1650.0,63.6917
28464126#1,2815.0,63.725
28464667,2329.0,63.2917
28464668#1,2598.0,63.6833
28464671-AddedOffRampEdge,2690.0,63.05
28464671-AddedOnRampEdge,2317.0,64.775
28665765,1485.0,67.8083
28665770#0,1486.0,67.8583
301865758,2225.0,61.425
301865760,2057.0,66.3083
30583337,1485.0,67.8083
30959001,927.0,64.8125
30959012,1658.0,68.1833
326409095#1,1158.0,66.3667
33104348#0,2391.0,68.075
334904727,1646.0,67.3542
360948375,1926.0,67.3833
363634378,2334.0,66.25
363648766#1-AddedOnRampEdge,1673.0,67.0917
366053237,2084.0,69.4333
367132265,857.0,68.1083
394385111,3522.0,63.075
394385113,2876.0,62.8583
394385114#1,1437.0,68.8833
394449801#0,2215.0,67.5208
394449801#1,3453.0,65.0792
394449803,3057.0,66.7167
395336979,1486.0,67.8583
395336990,1486.0,67.8583
395337004,2392.0,68.1417
395343261,1828.0,64.55
395343763,726.0,68.0833
395354964#0,2263.0,67.8583
395354964#1,2318.0,67.4333
395354964#2,2242.0,68.0167
395362577,1211.0,66.45
395368981#0,3232.0,70.2792
395368986,2691.0,71.6333
395394468,2507.0,64.3472
395394473,3868.0,65.925
395394478,3423.0,67.4917
395439802,1744.0,67.2667
395439803,1908.0,69.8417
395439805,1632.0,67.8417
42397233,1295.0,66.5667
479773092#0,2019.0,68.8833
479773092#1,2495.0,70.25
479773095,2057.0,66.575
479773098,1724.0,62.0667
479773099,527.0,67.3
5018717,1604.0,62.2583
5018720,919.0,66.875
508060359,2162.0,67.55
508060361,1609.0,62.6167
508060362,1486.0,67.9667
508115737#0,2331.0,68.1167
508115737#1,2826.0,65.4667
508115737#1-AddedOffRampEdge,2330.0,64.0167
508115745,2719.0,68.5333
508115768,3078.0,66.75
508115808,4180.0,63.1083
508137802,3406.0,55.3667
508479313#0,1604.0,62.3417
508479317,1808.0,70.1667
508479326,2063.0,65.8667
508479332#0,1758.0,68.7667
508479336,2328.0,64.6
508479355,2119.0,68.9667
508479365#0,3193.0,66.25
508479370#0,2595.0,65.5917
508479370#1,2517.0,68.3167
509721008,2536.0,60.875
509721010#0-AddedOnRampEdge,2987.0,64.6333
509747240,2258.0,67.9667
509747288,1776.0,68.1583
509747302,2097.0,69.0333
509747310-AddedOnRampEdge,2080.0,69.0417
509747324-AddedOnRampEdge,1721.0,67.2083
509747346,2441.0,64.7333
509747348,1859.0,67.0833
509747381,1696.0,69.175
509747406-AddedOffRampEdge,3441.0,69.175
517168464,1060.0,67.45
52286756#1,3187.0,68.75
52324493,2098.0,63.875
544296215#0,2024.0,68.7583
544296216-AddedOffRampEdge,2665.0,68.7083
544296218#0,2343.0,66.6417
544296218#1-AddedOnRampEdge,2400.0,68.0
544296218#2,2889.0,67.2833
544296221,1943.0,67.3333
550271868,660.0,67.4042
550284581,2419.0,66.3833
550284584-AddedOffRampEdge,2459.0,70.2667
550284598,1096.0,68.6083
550284602,1158.0,65.1
550284604,1178.0,67.5
550284605,1620.0,63.9333
552389451,2137.0,65.95
552389451-AddedOffRampEdge,2123.0,68.0667
552603209,3188.0,68.55
552603210,1840.0,67.0667
56159747,1332.0,67.9167
60759806,990.0,65.6792
617235581,2770.0,69.9
617235585#0,3521.0,67.2458
617235594,2645.0,66.3833
617235603,1217.0,67.1
617235606,1194.0,67.2208
617235612,1173.0,65.8917
617259138,995.0,68.0167
617259141,1883.0,68.9917
617259144-AddedOnRampEdge,1929.0,70.9833
617259148-AddedOnRampEdge,2062.0,66.6417
617259170,2331.0,51.9167
617259178,1783.0,68.9583
617284141,1795.0,67.4667
617284143,974.0,68.075
617284144#0,1175.0,68.2
617284144#1,1622.0,66.8417
617284145#0-AddedOnRampEdge,1355.0,66.9083
617284164,2416.0,66.6333
617284166,3021.0,67.0125
617284173,2346.0,67.9167
617335302,2791.0,66.0917
619042896-AddedOffRampEdge,2189.0,68.9333
619042916,3566.0,66.2583
619042919,2132.0,64.3667
619042921,3831.0,67.9375
619042924,2917.0,63.1667
685973438,1795.0,66.825
687721970,2055.0,65.4
687721973,926.0,70.2583
687721986,1643.0,68.1083
699542380#1,1385.0,65.9417
708314651,2005.0,66.75
711834658,2655.0,62.3306
727202049,2391.0,68.075
768291603,2168.0,72.1083
838046085,2019.0,67.9833
848429238,1929.0,69.2917
848467540#0,1345.0,66.2333
848467541,911.0,65.25
848488831,1467.0,68.9333
848489711,1002.0,68.0792
848489712,1372.0,63.9583
848501101#0,1260.0,68.2583
848743564,1765.0,66.0194
848743565,1589.0,67.1833
848745539#0,2009.0,60.025
848745539#1,1347.0,67.6333
848748038,1197.0,66.3417
848748039,1433.0,65.5417
848748039-AddedOffRampEdge,1331.0,67.675
848751591,1162.0,67.8333
848754158,812.0,67.1917
848767838,1223.0,68.4
848809833,2069.0,68.425
848809834,2528.0,64.7667
848818561,2044.0,66.3833
848875024#0,2668.0,68.5083
848880058,1213.0,67.3167
848920992#0,1538.0,66.8875
849677308#0,2574.0,67.9
849677308#1,2852.0,64.5667
849696784,2201.0,68.3667
849806971#0,1827.0,64.8167
849818316,1004.0,66.8083
849821064,775.0,68.1
849833093,2668.0,68.5083
850026981,1198.0,68.7333
850032296,2340.0,68.2917
850057340#0,2175.0,64.7917
850097346,1624.0,63.525
850098170,1704.0,67.725
850134421,1244.0,65.2167
850376107,1064.0,68.1708
850378488,861.0,67.0833
850395062,2237.0,65.1667
850615423,2175.0,66.8833
850616213,3151.0,65.6458
850746591,747.0,65.4875
850760258,1486.0,67.8583
851520670,1485.0,68.5167
851520671-AddedOffRampEdge,1204.0,53.9417
851541351,1339.0,67.8917
851544880,1321.0,68.325
851548985#1,1485.0,67.8083
851550873,2181.0,68.7083
851552197,2109.0,65.9639
851553864,2066.0,62.3
851555734,2338.0,56.1167
851556422,2586.0,59.975
851560451,1917.0,65.8167
851561436,2340.0,67.1833
851568240,2166.0,71.275
851569274,1204.0,68.7667
854162451,1805.0,64.6417
854215625,1898.0,66.275
860646752-AddedOffRampEdge,2075.0,68.725
861059531,2257.0,68.5417
863751890,3746.0,66.0083
863754537,3255.0,63.125
867203204,1881.0,70.85
867204829,1775.0,67.7333
867204830-AddedOffRampEdge,1816.0,67.3083
867208766,2107.0,69.2417
867246178,2476.0,66.7542
867247243,2042.0,66.4417
867251845#0,936.0,66.5417
867256162#0,1800.0,66.85
867256162#3,1363.0,65.9625
867256163,1944.0,68.9833
867259033,1744.0,63.8042
867262165#0,1026.0,67.9625
867290381,1483.0,65.5208
8954447,1738.0,68.1167
95265016#1,1384.0,65.7583
