link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28413844,5192.0,58.6
508115745,5020.0,62.7222
508115768,3394.0,67.075
508115808,3896.0,63.475
508137802,3403.0,55.3417
508479370#1,2546.0,60.075
52286756#1,6031.0,63.3
544296215#0,1991.0,68.3583
544296216-AddedOffRampEdge,3107.0,66.9583
544296218#0,5056.0,53.7667
544296218#1-AddedOnRampEdge,5300.0,41.875
544296218#2,6758.0,44.8083
619042896-AddedOffRampEdge,4844.0,63.7833
619042916,3745.0,65.7417
619042919,2134.0,63.25
619042921,6319.0,65.0
619042924,5137.0,50.8083
849833093,3106.0,66.7667
851550873,2702.0,68.55
851552197,2713.0,63.4889
851556422,2599.0,59.6
