link_id,interval_nVehContrib,interval_harmonicMeanSpeed
157607510,2705.0,68.6
157607513#1,3769.0,67.1417
157607517,3264.0,13.925
157607604-AddedOnRampEdge,3212.0,64.1417
172165117,4270.0,18.4333
28414195,3654.0,32.85
28414204#0,4092.0,64.0083
28414349#1,2770.0,68.0667
28464124,4941.0,22.1083
28464126#1,4579.0,62.3167
301865758,4324.0,27.7083
301865760,4526.0,50.8958
30959001,2492.0,24.4083
360948375,3643.0,65.8917
363648766#1-AddedOnRampEdge,4585.0,54.8583
395439802,2485.0,12.4917
395439805,4670.0,58.9958
508479313#0,2715.0,57.5583
508479317,3586.0,55.5417
508479326,4023.0,46.8083
508479332#0,4626.0,16.2917
508479336,3422.0,29.85
508479355,2686.0,68.8167
508479365#0,5455.0,13.6083
508479370#0,5210.0,30.1583
508479370#1,6668.0,59.1083
509721008,3982.0,17.275
509721010#0-AddedOnRampEdge,5336.0,63.8083
552603209,5983.0,62.925
687721970,3289.0,65.4167
687721973,2420.0,69.1417
850376107,2384.0,67.375
850378488,3485.0,23.8
850395062,3132.0,64.65
850746591,1574.0,64.0875
851553864,5299.0,27.325
851555734,4574.0,58.8667
851560451,3631.0,24.1
851561436,3941.0,31.9083
851568240,3051.0,71.8667
867203204,3919.0,10.4
