link_id,interval_nVehContrib,interval_harmonicMeanSpeed
11479094,2134.0,66.3
119271213,2760.0,63.9167
119271337,2758.0,63.9917
119271346,5426.0,61.3917
119271357,2591.0,61.0917
123555214,724.0,67.1125
123555228,4025.0,39.1792
123555236,2758.0,63.9917
123592887#0,3083.0,50.45
123592887#1-AddedOffRampEdge,4569.0,56.2333
123592924#1,2962.0,59.9417
123867439#1-AddedOnRampEdge,6287.0,63.4
123867446#1,5652.0,56.3667
123867452,4663.0,61.7958
123867453#0,3363.0,69.5083
123867454,4058.0,18.85
124952143-AddedOnRampEdge,4028.0,25.6167
124952169,4480.0,65.2
155667053,2828.0,56.5833
156778691,1856.0,60.8375
157593042,4562.0,50.95
157607510,5058.0,58.975
157607513#1,5986.0,37.5917
157607517,2925.0,66.6833
157607604-AddedOnRampEdge,2758.0,63.9917
157782133,6378.0,56.3333
157782136#0,4495.0,63.75
157782136#1-AddedOnRampEdge,4328.0,65.0917
157806285,5455.0,61.8167
158623068#0,3331.0,67.4083
158623068#1,4930.0,63.0917
172165117,4665.0,14.55
184867222#0,2705.0,64.8583
184867243,2758.0,63.9917
22372547,4043.0,55.8417
22372559,3798.0,60.8167
23798287,7430.0,29.4667
23798288#1,6003.0,50.625
23807074,2060.0,69.75
23807652#1,3974.0,41.0958
23807653#1,3641.0,67.7583
23820853#1,3343.0,60.1917
23955194#0,3823.0,65.8417
23955194#1,3265.0,62.325
23955194#2,3264.0,62.3917
24167679#1,3948.0,25.4083
25029732#2,4041.0,30.8333
25657136,3449.0,61.75
26230999#1,4486.0,50.95
27829301#1,5455.0,64.2583
27829315#1,7021.0,39.0167
27829315#1-AddedOnRampEdge,5657.0,36.475
28317586#1,3046.0,56.525
28317747,1714.0,66.1361
28317945,4358.0,16.5833
28319413#2,2315.0,65.6667
28319423#0,2799.0,64.6125
28319423#1-AddedOffRampEdge,3886.0,63.4
28319423#2,2478.0,65.4
28319616,2342.0,64.7417
28319618#1,4198.0,22.625
28357386,281.0,54.35
28357402,3537.0,65.5
28357482,1687.0,68.45
28357727#0,4251.0,61.1708
28357727#0-AddedOffRampEdge,3700.0,63.4
28357727#1,4310.0,68.8583
28358874#1,8169.0,49.125
28358875#1,5213.0,60.1667
28358961,6731.0,45.5417
