link_id,interval_nVehContrib,interval_harmonicMeanSpeed
11479094,792.0,66.5333
119271213,1935.0,66.3
119271337,1933.0,66.4083
119271346,3501.0,68.0667
119271357,1361.0,65.4917
123555214,431.0,67.1083
123555228,4414.0,61.2333
123555236,1933.0,66.4083
123592887#0,3250.0,59.9708
123592887#1-AddedOffRampEdge,4019.0,57.8917
123592924#1,1178.0,67.8333
123867439#1-AddedOnRampEdge,5142.0,62.425
123867446#1,4188.0,61.4083
123867452,3645.0,63.8917
123867453#0,901.0,67.8583
123867454,3921.0,67.8417
124952143-AddedOnRampEdge,4754.0,49.6833
124952169,1575.0,66.0806
155667053,1340.0,66.7917
156778691,2396.0,62.6958
157593042,2547.0,61.8
157607510,5342.0,61.4917
157607513#1,6228.0,45.9667
157607517,2132.0,65.5833
157607604-AddedOnRampEdge,1933.0,66.4083
157782133,4779.0,60.7083
157782136#0,4007.0,65.4917
157782136#1-AddedOnRampEdge,3809.0,64.6
157806285,3575.0,64.05
158623068#0,857.0,67.9417
158623068#1,1613.0,64.75
172165117,2966.0,63.1667
184867222#0,1449.0,66.0292
184867243,1933.0,66.4083
22372547,407.0,64.75
22372559,2404.0,65.5083
23798287,6164.0,65.2542
23798288#1,5416.0,66.0333
23807074,1872.0,69.425
23807652#1,4562.0,60.9625
23807653#1,4673.0,68.2167
23820853#1,3962.0,66.9
23955194#0,2751.0,65.6083
23955194#1,2371.0,64.45
23955194#2,2137.0,67.1083
24167679#1,5801.0,58.4917
25029732#2,2709.0,63.025
25657136,2289.0,68.625
26230999#1,1688.0,59.7333
27829301#1,2580.0,67.2042
27829315#1,6039.0,72.2417
27829315#1-AddedOnRampEdge,4802.0,67.175
28317586#1,2169.0,65.3
28317747,896.0,65.8
28317945,4155.0,67.75
28319413#2,919.0,67.4
28319423#0,949.0,66.5167
28319423#1-AddedOffRampEdge,1705.0,64.0
28319423#2,894.0,67.6333
28319616,930.0,67.75
28319618#1,3863.0,62.5667
28357386,4950.0,66.1417
28357402,2000.0,64.0333
28357482,739.0,66.0167
28357727#0,1657.0,64.4875
28357727#0-AddedOffRampEdge,1275.0,66.2583
28357727#1,1864.0,68.5833
28358874#1,6873.0,60.2667
28358875#1,2732.0,61.7083
28358961,5526.0,62.2667
28359025-AddedOnRampEdge,2311.0,66.7917
28359059#1,5956.0,66.95
28378884#0,4769.0,64.925
28378888#1-AddedOnRampEdge,3927.0,62.55
28379295,1783.0,60.2917
28379297,2791.0,61.9125
28396115#1,2538.0,66.775
28413844,5192.0,58.6
28414195,3078.0,57.0
28414204#0,3774.0,59.15
28414349#1,5252.0,63.4
28433582,5064.0,62.8208
28433597,1399.0,64.225
28433664#1,1162.0,66.6417
28433666#1,4583.0,53.0083
28433994#1,1772.0,63.5917
28434077,3354.0,61.975
28435047,1247.0,66.55
28435048,1351.0,63.7833
28435496,2442.0,62.5625
28435573,2533.0,64.1917
28437104,3573.0,62.8
28437190#1,4262.0,66.4333
28437207,2026.0,64.8417
28464124,3455.0,67.8917
28464126#1,4557.0,60.9167
28464667,5007.0,64.8333
28464668#1,2985.0,61.3833
28464671-AddedOffRampEdge,2749.0,60.1583
28464671-AddedOnRampEdge,2387.0,62.15
28665765,1934.0,66.2833
28665770#0,1935.0,66.3
301865758,3259.0,63.6083
301865760,3505.0,66.0292
30583337,1934.0,66.2833
30959001,1025.0,64.5333
30959012,3968.0,58.4583
326409095#1,3034.0,65.4333
33104348#0,5027.0,61.3667
334904727,3130.0,65.4875
360948375,4865.0,52.7667
363634378,3839.0,66.3083
363648766#1-AddedOnRampEdge,2609.0,64.1917
366053237,3565.0,69.4333
367132265,853.0,67.7333
394385111,3847.0,62.175
394385113,6112.0,59.2
394385114#1,3961.0,63.6667
394449801#0,4941.0,59.4375
394449801#1,6212.0,54.3875
394449803,6522.0,53.6167
395336979,1935.0,66.3
395336990,1935.0,66.3
395337004,5028.0,61.4583
395343261,3080.0,64.15
395343763,447.0,66.6917
395354964#0,5380.0,64.2583
395354964#1,6291.0,61.2
395354964#2,6000.0,59.0667
395362577,3140.0,61.6333
395368981#0,3318.0,66.9917
395368986,3069.0,71.8833
395394468,2976.0,60.1667
395394473,6384.0,54.6833
395394478,7058.0,54.7
395439802,3261.0,66.3583
395439803,2767.0,64.075
395439805,2591.0,67.2958
42397233,2224.0,66.2583
479773092#0,5314.0,60.9333
479773092#1,6234.0,68.6583
479773095,2528.0,68.075
479773098,1535.0,62.675
479773099,16.0,68.0917
5018717,2268.0,34.6417
5018720,2007.0,34.4417
508060359,1901.0,65.9
508060361,1999.0,63.0333
508060362,1933.0,66.4083
508115737#0,4748.0,66.2833
508115737#1,4750.0,64.575
508115737#1-AddedOffRampEdge,3811.0,61.5583
508115745,5020.0,62.7222
508115768,3394.0,67.075
508115808,3896.0,63.475
508137802,3403.0,55.3417
508479313#0,2960.0,59.1083
508479317,3543.0,68.0083
508479326,3483.0,64.8833
508479332#0,3017.0,65.9417
508479336,3249.0,61.5833
508479355,3848.0,58.3583
508479365#0,3273.0,66.4167
508479370#0,2696.0,63.1417
508479370#1,2546.0,60.075
509721008,2685.0,60.6083
509721010#0-AddedOnRampEdge,6610.0,58.1833
509747240,2860.0,66.1125
509747288,2171.0,68.2583
509747302,5345.0,56.7833
509747310-AddedOnRampEdge,5359.0,66.3333
509747324-AddedOnRampEdge,2033.0,67.1917
509747346,4942.0,62.95
509747348,2431.0,66.675
509747381,2545.0,67.9167
509747406-AddedOffRampEdge,6875.0,74.9417
517168464,788.0,66.825
52286756#1,6031.0,63.3
52324493,2218.0,62.4667
