link_id,interval_nVehContrib,interval_harmonicMeanSpeed
157607510,5342.0,61.4917
157607513#1,6228.0,45.9667
157607517,2132.0,65.5833
157607604-AddedOnRampEdge,1933.0,66.4083
172165117,2966.0,63.1667
28414195,3078.0,57.0
28414204#0,3774.0,59.15
28414349#1,5252.0,63.4
28464124,3455.0,67.8917
28464126#1,4557.0,60.9167
301865758,3259.0,63.6083
301865760,3505.0,66.0292
30959001,1025.0,64.5333
360948375,4865.0,52.7667
363648766#1-AddedOnRampEdge,2609.0,64.1917
395439802,3261.0,66.3583
395439805,2591.0,67.2958
508479313#0,2960.0,59.1083
508479317,3543.0,68.0083
508479326,3483.0,64.8833
508479332#0,3017.0,65.9417
508479336,3249.0,61.5833
508479355,3848.0,58.3583
508479365#0,3273.0,66.4167
508479370#0,2696.0,63.1417
508479370#1,2546.0,60.075
509721008,2685.0,60.6083
509721010#0-AddedOnRampEdge,6610.0,58.1833
552603209,6029.0,63.15
687721970,4316.0,60.8167
687721973,3599.0,66.8417
850376107,3841.0,67.1167
850378488,948.0,66.775
850395062,5852.0,60.4083
850746591,2876.0,59.4125
851553864,3566.0,61.8333
851555734,4542.0,57.6833
851560451,3364.0,64.1
851561436,2660.0,68.125
851568240,5522.0,61.9583
867203204,1851.0,69.75
