link_id,interval_nVehContrib,interval_harmonicMeanSpeed
157607510,5025.0,58.9667
157607513#1,5794.0,38.4167
157607517,3046.0,66.0833
157607604-AddedOnRampEdge,2895.0,63.6917
172165117,4470.0,28.75
28414195,3524.0,53.45
28414204#0,5019.0,42.4083
28414349#1,4818.0,51.3417
28464124,4077.0,61.2833
28464126#1,5037.0,57.45
301865758,3794.0,57.2
301865760,4235.0,58.5042
30959001,2154.0,65.0375
360948375,4403.0,36.8667
363648766#1-AddedOnRampEdge,4341.0,55.35
395439802,4636.0,36.7917
395439805,4460.0,59.0417
508479313#0,3984.0,36.4667
508479317,4956.0,37.4083
508479326,4674.0,38.5917
508479332#0,4783.0,26.975
508479336,3921.0,37.9667
508479355,4715.0,55.5333
508479365#0,4036.0,65.3083
508479370#0,3483.0,61.3917
508479370#1,3616.0,61.575
509721008,3728.0,60.4667
509721010#0-AddedOnRampEdge,6344.0,44.8583
552603209,6295.0,52.075
687721970,4087.0,46.5
687721973,4381.0,44.8167
850376107,4879.0,49.9625
850378488,2065.0,66.2
850395062,4830.0,55.2417
850746591,3666.0,51.6917
851553864,4493.0,53.4
851555734,5245.0,52.7083
851560451,4849.0,37.875
851561436,3878.0,65.1
851568240,5670.0,58.25
867203204,2919.0,69.925
