link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28413844,6755.0,55.4
508115745,5071.0,54.85
508115768,4880.0,43.5
508115808,6547.0,60.625
508137802,4392.0,58.35
508479370#1,3616.0,61.575
52286756#1,6295.0,52.175
544296215#0,2627.0,65.3583
544296216-AddedOffRampEdge,4977.0,63.55
544296218#0,4631.0,35.75
544296218#1-AddedOnRampEdge,4772.0,19.8167
544296218#2,6410.0,28.5583
619042896-AddedOffRampEdge,4451.0,39.1583
619042916,5263.0,63.475
619042919,2843.0,62.775
619042921,6815.0,49.7583
619042924,4534.0,29.1917
849833093,4978.0,63.3833
851550873,4151.0,48.0583
851552197,3163.0,57.4861
851556422,3353.0,58.6333
