link_id,interval_nVehContrib,interval_harmonicMeanSpeed
11479094,3250.0,59.0583
119271213,3327.0,63.4917
119271337,3329.0,63.5583
119271346,3456.0,11.85
119271357,3193.0,59.45
123555214,1449.0,66.3917
123555228,3990.0,63.3542
123555236,3329.0,63.5583
123592887#0,4224.0,52.0125
123592887#1-AddedOffRampEdge,3379.0,58.7667
123592924#1,3022.0,28.2583
123867439#1-AddedOnRampEdge,7236.0,65.95
123867446#1,5229.0,40.0
123867452,3633.0,64.7375
123867453#0,2895.0,6.1583
123867454,3499.0,61.75
124952143-AddedOnRampEdge,3455.0,60.1833
124952169,3661.0,18.8639
155667053,3138.0,60.525
156778691,1488.0,64.95
157593042,4615.0,32.1417
157607510,2740.0,68.6833
157607513#1,3857.0,66.35
157607517,3393.0,14.875
157607604-AddedOnRampEdge,3329.0,63.5583
157782133,5395.0,35.5333
157782136#0,4730.0,66.025
157782136#1-AddedOnRampEdge,4737.0,68.2667
157806285,7769.0,64.475
158623068#0,3933.0,68.1667
158623068#1,4409.0,32.7583
172165117,3929.0,28.2083
184867222#0,2832.0,49.175
184867243,3329.0,63.5583
22372547,4833.0,48.4417
22372559,2652.0,61.6417
23798287,6507.0,63.45
23798288#1,5769.0,63.7417
23807074,2813.0,69.6333
23807652#1,4433.0,65.3333
23807653#1,4018.0,65.15
23820853#1,3460.0,67.4333
23955194#0,4367.0,15.8333
23955194#1,3945.0,30.5583
23955194#2,4435.0,33.7167
24167679#1,5123.0,58.875
25029732#2,4351.0,45.3417
25657136,1697.0,59.6333
26230999#1,5325.0,38.825
27829301#1,6191.0,22.0792
27829315#1,6912.0,64.75
27829315#1-AddedOnRampEdge,6164.0,63.7917
28317586#1,3283.0,61.3167
28317747,2519.0,14.4556
28317945,3566.0,67.8167
28319413#2,4492.0,57.325
28319423#0,3844.0,18.1333
28319423#1-AddedOffRampEdge,4281.0,37.5917
28319423#2,4363.0,27.7917
28319616,4365.0,56.2667
28319618#1,616.0,65.4083
28357386,2556.0,69.7417
28357402,5410.0,45.6917
28357482,3980.0,34.7833
28357727#0,4087.0,17.5208
28357727#0-AddedOffRampEdge,3936.0,42.2417
28357727#1,3951.0,67.6
28358874#1,7522.0,59.1667
28358875#1,6380.0,37.2
28358961,5627.0,61.0333
28359025-AddedOnRampEdge,7636.0,44.4083
28359059#1,5862.0,66.4292
28378884#0,5409.0,58.5083
28378888#1-AddedOnRampEdge,5719.0,58.8083
28379295,3520.0,61.4583
28379297,3127.0,63.4
28396115#1,5423.0,46.2833
28413844,6788.0,56.35
28414195,3558.0,31.8333
28414204#0,4391.0,62.575
28414349#1,2816.0,68.4167
28433582,3976.0,43.875
28433597,4186.0,53.1333
28433664#1,4633.0,42.7
28433666#1,3595.0,53.7917
28433994#1,3822.0,60.4333
28434077,3343.0,60.2667
28435047,4110.0,56.1083
28435048,3666.0,56.0667
28435496,4602.0,33.8458
28435573,5128.0,53.5583
28437104,2405.0,61.7125
28437190#1,3559.0,67.4333
28437207,2526.0,64.7167
28464124,4523.0,14.8917
28464126#1,4625.0,61.425
28464667,4450.0,67.45
28464668#1,5393.0,45.2417
28464671-AddedOffRampEdge,4793.0,52.075
28464671-AddedOnRampEdge,4491.0,36.7083
28665765,3330.0,63.4
28665770#0,3327.0,63.4917
301865758,4036.0,23.9
301865760,4177.0,25.6167
30583337,3330.0,63.4
30959001,2637.0,25.5167
30959012,3008.0,67.3542
326409095#1,2450.0,64.8417
