link_id,interval_nVehContrib,interval_harmonicMeanSpeed
11479094,1302.0,67.6333
119271213,2132.0,67.3667
119271337,2130.0,67.4917
119271346,2953.0,68.2083
119271357,1934.0,67.225
123555214,886.0,65.8125
123555228,3050.0,64.7083
123555236,2130.0,67.4917
123592887#0,1103.0,66.575
123592887#1-AddedOffRampEdge,2145.0,64.1
123592924#1,1437.0,66.7167
123867439#1-AddedOnRampEdge,4161.0,66.7
123867446#1,3824.0,66.3333
123867452,2924.0,66.1042
123867453#0,1727.0,67.95
123867454,2889.0,58.1667
124952143-AddedOnRampEdge,2284.0,66.975
124952169,2592.0,66.4833
155667053,2732.0,63.0583
156778691,1137.0,64.3125
157593042,3140.0,66.675
157607510,2995.0,68.6
157607513#1,3915.0,67.1917
157607517,2482.0,65.9667
157607604-AddedOnRampEdge,2130.0,67.4917
157782133,4403.0,62.8917
157782136#0,3061.0,68.4833
157782136#1-AddedOnRampEdge,3027.0,68.9
157806285,4649.0,68.9583
158623068#0,1310.0,68.0083
158623068#1,2124.0,64.8583
172165117,3413.0,67.1583
184867222#0,2050.0,66.5333
184867243,2130.0,67.4917
22372547,2169.0,61.525
22372559,1870.0,68.1
23798287,5173.0,60.5792
23798288#1,5821.0,59.375
23807074,2496.0,70.5333
23807652#1,3315.0,66.0875
23807653#1,2475.0,70.325
23820853#1,2372.0,69.575
23955194#0,2471.0,67.075
23955194#1,2268.0,63.9917
23955194#2,2098.0,65.4167
24167679#1,4003.0,60.3667
25029732#2,2272.0,64.8083
25657136,1766.0,68.4083
26230999#1,2387.0,58.4333
27829301#1,4144.0,65.8958
27829315#1,5075.0,59.9167
27829315#1-AddedOnRampEdge,4930.0,57.2583
28317586#1,3084.0,62.075
28317747,1471.0,66.3972
28317945,2883.0,69.0
28319413#2,1645.0,67.0083
28319423#0,2094.0,66.9792
28319423#1-AddedOffRampEdge,2684.0,64.3167
28319423#2,1707.0,68.075
28319616,1668.0,67.2417
28319618#1,2476.0,66.775
28357386,0.0,68.5
28357402,2312.0,64.8917
28357482,1081.0,67.5167
28357727#0,2649.0,63.2792
28357727#0-AddedOffRampEdge,2178.0,58.3083
28357727#1,2929.0,68.5667
28358874#1,6620.0,61.8
28358875#1,4190.0,60.975
28358961,4703.0,62.4
28359025-AddedOnRampEdge,3540.0,65.875
28359059#1,4822.0,66.1708
28378884#0,4382.0,67.1167
28378888#1-AddedOnRampEdge,3995.0,65.275
28379295,2280.0,60.375
28379297,2317.0,65.4125
28396115#1,2679.0,66.5333
28413844,5475.0,61.7
28414195,3465.0,63.5
28414204#0,3133.0,65.8917
28414349#1,2900.0,68.1667
28433582,3585.0,63.625
28433597,2185.0,64.6
28433664#1,2119.0,67.0083
28433666#1,3072.0,65.5417
28433994#1,2203.0,63.8625
28434077,2397.0,63.75
28435047,2452.0,64.9542
28435048,1851.0,63.9167
28435496,3054.0,67.6
28435573,3306.0,65.7917
28437104,1628.0,62.175
28437190#1,2518.0,68.025
28437207,2046.0,64.7417
28464124,3814.0,68.4917
28464126#1,3592.0,63.0083
28464667,3870.0,68.5667
28464668#1,3435.0,63.525
28464671-AddedOffRampEdge,3500.0,62.4667
28464671-AddedOnRampEdge,2833.0,64.0917
28665765,2132.0,67.3167
28665770#0,2132.0,67.3667
301865758,3660.0,64.35
301865760,3586.0,66.2458
30583337,2132.0,67.3167
30959001,1295.0,66.5875
30959012,2619.0,67.8333
326409095#1,0.0,67.6
