link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28413844,3020.0,63.025
508115745,2234.0,68.6861
508115768,2454.0,66.6833
508115808,2911.0,62.9167
508137802,2643.0,55.3667
508479370#1,1889.0,68.4917
52286756#1,2551.0,68.9
544296215#0,1531.0,68.9333
544296216-AddedOffRampEdge,2016.0,69.0083
544296218#0,2279.0,66.6667
544296218#1-AddedOnRampEdge,2332.0,68.1583
544296218#2,2785.0,67.725
619042896-AddedOffRampEdge,1949.0,68.1833
619042916,2850.0,66.6083
619042919,1693.0,64.7417
619042921,3035.0,67.5708
619042924,2777.0,62.9
849833093,2017.0,68.8333
851550873,1570.0,68.7
851552197,1731.0,66.1056
851556422,2054.0,60.0167
