link_id,interval_nVehContrib,interval_harmonicMeanSpeed
11479094,2144.0,67.8833
119271213,3003.0,66.2167
119271337,3003.0,66.3083
119271346,4387.0,64.4417
119271357,2134.0,63.9083
123555214,1351.0,66.0667
123555228,3460.0,61.9833
123555236,3003.0,66.3083
123592887#0,3554.0,60.8542
123592887#1-AddedOffRampEdge,3343.0,61.825
123592924#1,2556.0,63.6667
123867439#1-AddedOnRampEdge,6668.0,66.6333
123867446#1,4989.0,65.9667
123867452,4054.0,64.825
123867453#0,3983.0,65.0333
123867454,3042.0,61.3833
124952143-AddedOnRampEdge,3523.0,64.3417
124952169,5674.0,62.6056
155667053,2544.0,64.4
156778691,1657.0,61.9792
157593042,4339.0,62.3
157607510,3800.0,69.3833
157607513#1,4815.0,53.5
157607517,3676.0,66.5333
157607604-AddedOnRampEdge,3003.0,66.3083
157782133,5269.0,63.7833
157782136#0,4983.0,65.2167
157782136#1-AddedOnRampEdge,5029.0,66.0833
157806285,6284.0,67.9083
158623068#0,2977.0,68.225
158623068#1,4007.0,62.075
172165117,4570.0,63.9833
184867222#0,2836.0,65.9958
184867243,3003.0,66.3083
22372547,3155.0,62.5417
22372559,2745.0,66.2083
23798287,6004.0,61.0292
23798288#1,5299.0,64.1417
23807074,2703.0,70.7833
23807652#1,4272.0,65.2958
23807653#1,3905.0,68.2583
23820853#1,3957.0,70.4083
23955194#0,4632.0,64.55
23955194#1,4019.0,62.925
23955194#2,4255.0,64.2
24167679#1,5222.0,58.8333
25029732#2,3715.0,62.0333
25657136,2447.0,67.05
26230999#1,3180.0,58.2583
27829301#1,7243.0,52.9667
27829315#1,5915.0,68.4083
27829315#1-AddedOnRampEdge,5217.0,66.0167
28317586#1,2975.0,62.6833
28317747,2750.0,63.7333
28317945,3612.0,67.7583
28319413#2,2963.0,66.7
28319423#0,3838.0,64.8833
28319423#1-AddedOffRampEdge,4104.0,63.3583
28319423#2,3390.0,67.3417
28319616,2990.0,65.4417
28319618#1,2599.0,67.075
28357386,687.0,68.975
28357402,3316.0,64.9
28357482,1935.0,67.775
28357727#0,5148.0,60.7958
28357727#0-AddedOffRampEdge,4648.0,65.8083
28357727#1,4905.0,68.6833
28358874#1,7921.0,60.35
28358875#1,6930.0,53.8083
28358961,5745.0,61.5083
28359025-AddedOnRampEdge,7217.0,55.4583
28359059#1,6090.0,64.4958
28378884#0,6391.0,62.875
28378888#1-AddedOnRampEdge,5826.0,63.7
28379295,3082.0,60.275
28379297,3105.0,64.1042
28396115#1,5265.0,65.5
28413844,7166.0,60.7167
28414195,4515.0,62.8917
28414204#0,5415.0,55.85
28414349#1,3788.0,69.4333
28433582,5002.0,49.2667
28433597,3450.0,63.9333
28433664#1,3588.0,64.825
28433666#1,4408.0,49.4583
28433994#1,3126.0,62.3417
28434077,2638.0,63.4417
28435047,3685.0,63.4667
28435048,2647.0,64.0167
28435496,4319.0,61.5667
28435573,3709.0,62.7333
28437104,2616.0,60.475
28437190#1,3722.0,67.625
28437207,2223.0,64.7583
28464124,5076.0,65.4333
28464126#1,4992.0,59.3833
28464667,5276.0,66.5083
28464668#1,5593.0,62.575
28464671-AddedOffRampEdge,5351.0,62.65
28464671-AddedOnRampEdge,4434.0,64.2167
28665765,3002.0,66.1167
28665770#0,3003.0,66.2167
301865758,4493.0,64.2
301865760,4505.0,65.2958
30583337,3002.0,66.1167
30959001,2124.0,65.1667
30959012,3774.0,61.9792
326409095#1,2458.0,63.0
33104348#0,4166.0,66.55
334904727,3581.0,65.6708
360948375,3738.0,65.45
363634378,5084.0,54.5583
363648766#1-AddedOnRampEdge,4085.0,61.7167
366053237,4893.0,52.05
367132265,2361.0,67.4083
394385111,5324.0,62.4833
394385113,5602.0,63.3583
394385114#1,3753.0,70.2667
394449801#0,4737.0,66.7917
394449801#1,5691.0,69.0125
394449803,6524.0,63.1167
395336979,3003.0,66.2167
395336990,3003.0,66.2167
395337004,4166.0,66.6417
395343261,2667.0,65.0417
395343763,2164.0,68.5833
395354964#0,4675.0,68.7
395354964#1,4864.0,68.8667
395354964#2,4764.0,68.7083
395362577,2157.0,65.3417
395368981#0,6265.0,68.1458
395368986,4937.0,71.625
395394468,4336.0,63.6028
395394473,6029.0,65.8
395394478,7262.0,63.5958
395439802,4556.0,42.4333
395439803,4580.0,66.2667
395439805,4273.0,63.6125
42397233,3245.0,46.175
479773092#0,4286.0,68.9333
479773092#1,5005.0,71.375
479773095,5166.0,66.4917
479773098,2360.0,60.85
479773099,118.0,67.1
5018717,3318.0,57.3
