link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28413844,7166.0,60.7167
508115745,4930.0,65.2083
508115768,5248.0,61.4333
508115808,8380.0,54.95
508137802,5719.0,54.45
508479370#1,5696.0,64.3417
52286756#1,5896.0,65.0417
544296215#0,4454.0,68.5
544296216-AddedOffRampEdge,5830.0,63.925
544296218#0,4371.0,67.65
544296218#1-AddedOnRampEdge,4641.0,67.3583
544296218#2,5484.0,67.5167
619042896-AddedOffRampEdge,4406.0,68.2667
619042916,5696.0,63.8917
619042919,3320.0,64.8917
619042921,6522.0,64.1542
619042924,4530.0,63.3167
849833093,5830.0,63.7333
851550873,4732.0,63.5556
851552197,3542.0,65.9806
851556422,4414.0,59.525
