link_id,interval_nVehContrib,interval_harmonicMeanSpeed
157607510,3800.0,69.3833
157607513#1,4815.0,53.5
157607517,3676.0,66.5333
157607604-AddedOnRampEdge,3003.0,66.3083
172165117,4570.0,63.9833
28414195,4515.0,62.8917
28414204#0,5415.0,55.85
28414349#1,3788.0,69.4333
28464124,5076.0,65.4333
28464126#1,4992.0,59.3833
301865758,4493.0,64.2
301865760,4505.0,65.2958
30959001,2124.0,65.1667
360948375,3738.0,65.45
363648766#1-AddedOnRampEdge,4085.0,61.7167
395439802,4556.0,42.4333
395439805,4273.0,63.6125
508479313#0,3782.0,55.4167
508479317,4533.0,60.025
508479326,4576.0,55.8833
508479332#0,4668.0,62.8833
508479336,4356.0,62.6417
508479355,3152.0,67.5167
508479365#0,5775.0,65.9167
508479370#0,4931.0,63.7917
508479370#1,5696.0,64.3417
509721008,4332.0,61.0667
509721010#0-AddedOnRampEdge,5458.0,64.1
552603209,5897.0,64.8417
687721970,3500.0,65.5917
687721973,1922.0,70.4833
850376107,1915.0,68.2583
850378488,2119.0,66.9
850395062,4277.0,66.2583
850746591,1419.0,65.4208
851553864,5415.0,64.125
851555734,5636.0,53.7333
851560451,4827.0,52.75
851561436,4198.0,66.6583
851568240,4046.0,68.6667
867203204,4055.0,71.4333
