link_id,interval_nVehContrib,interval_harmonicMeanSpeed
11479094,414.0,67.1833
119271213,1021.0,67.925
119271337,1020.0,68.0333
119271346,1304.0,68.1083
119271357,774.0,66.7
123555214,387.0,67.0708
123555228,1883.0,65.0417
123555236,1020.0,68.0333
123592887#0,660.0,67.1583
123592887#1-AddedOffRampEdge,1292.0,68.25
123592924#1,546.0,66.5417
123867439#1-AddedOnRampEdge,2631.0,67.1917
123867446#1,2165.0,67.0333
123867452,1626.0,67.9792
123867453#0,558.0,67.5333
123867454,1274.0,66.75
124952143-AddedOnRampEdge,1331.0,67.825
124952169,1013.0,65.8722
155667053,867.0,67.1833
156778691,686.0,64.3625
157593042,1388.0,66.8583
157607510,1890.0,68.2167
157607513#1,2469.0,67.0417
157607517,1549.0,66.4
157607604-AddedOnRampEdge,1020.0,68.0333
157782133,2909.0,63.25
157782136#0,1886.0,68.4
157782136#1-AddedOnRampEdge,1873.0,68.9917
157806285,2565.0,69.3333
158623068#0,467.0,68.6833
158623068#1,1056.0,64.6083
172165117,1430.0,68.0833
184867222#0,890.0,66.7833
184867243,1020.0,68.0333
22372547,639.0,65.8833
22372559,674.0,67.8583
23798287,2439.0,67.7333
23798288#1,3169.0,65.2083
23807074,1492.0,70.0417
23807652#1,2064.0,66.4417
23807653#1,1545.0,69.5167
23820853#1,1450.0,68.9
23955194#0,1263.0,66.25
23955194#1,1479.0,64.3333
23955194#2,1117.0,66.3333
24167679#1,2643.0,60.3333
25029732#2,1077.0,64.6417
25657136,863.0,67.5083
26230999#1,932.0,59.1667
27829301#1,1701.0,67.075
27829315#1,2531.0,68.9833
27829315#1-AddedOnRampEdge,2657.0,67.0833
28317586#1,1744.0,64.0167
28317747,642.0,66.1917
28317945,1023.0,69.0833
28319413#2,592.0,67.4333
28319423#0,618.0,66.7208
28319423#1-AddedOffRampEdge,1295.0,63.825
28319423#2,589.0,67.6167
28319616,594.0,68.05
28319618#1,1078.0,66.5083
28357386,319.0,68.725
28357402,1551.0,64.6083
28357482,510.0,67.475
28357727#0,1137.0,63.5333
28357727#0-AddedOffRampEdge,731.0,68.2917
28357727#1,1296.0,68.5083
28358874#1,3491.0,63.7667
28358875#1,1872.0,61.1583
28358961,2191.0,67.775
28359025-AddedOnRampEdge,1427.0,66.8083
28359059#1,2251.0,69.925
28378884#0,2004.0,67.9667
28378888#1-AddedOnRampEdge,1845.0,66.325
28379295,1538.0,60.025
28379297,1314.0,65.7917
28396115#1,1254.0,66.8667
28413844,3020.0,63.025
28414195,2083.0,65.125
28414204#0,1751.0,65.2
28414349#1,1729.0,68.5583
28433582,1828.0,66.5417
28433597,1076.0,64.9667
28433664#1,789.0,66.95
28433666#1,1590.0,67.875
