link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28413844,6837.0,56.2167
508115745,4835.0,58.275
508115768,4613.0,62.0083
508115808,6167.0,61.0583
508137802,4624.0,58.6583
508479370#1,3717.0,61.6583
52286756#1,6061.0,55.8583
544296215#0,2808.0,64.6417
544296216-AddedOffRampEdge,4666.0,63.7917
544296218#0,4296.0,55.425
544296218#1-AddedOnRampEdge,4752.0,46.3917
544296218#2,5996.0,45.3833
619042896-AddedOffRampEdge,4355.0,58.8583
619042916,5025.0,62.5833
619042919,2808.0,63.3917
619042921,6696.0,58.3333
619042924,4682.0,53.65
849833093,4670.0,63.6083
851550873,3782.0,64.1583
851552197,3063.0,62.7806
851556422,3513.0,59.2583
