link_id,interval_nVehContrib,interval_harmonicMeanSpeed
157607510,5093.0,61.25
157607513#1,6015.0,56.0
157607517,1980.0,65.775
157607604-AddedOnRampEdge,1865.0,66.7417
172165117,2709.0,64.4083
28414195,2925.0,60.4917
28414204#0,3562.0,60.7917
28414349#1,4883.0,64.4333
28464124,2564.0,62.2417
28464126#1,4189.0,61.275
301865758,2633.0,57.2417
301865760,2607.0,60.0958
30959001,960.0,64.1667
360948375,4481.0,58.7333
363648766#1-AddedOnRampEdge,2318.0,67.8167
395439802,2912.0,66.6
395439805,1836.0,64.7042
508479313#0,2600.0,60.2083
508479317,3155.0,68.925
508479326,3178.0,64.5333
508479332#0,2850.0,66.4333
508479336,3013.0,62.7667
508479355,3779.0,63.2583
508479365#0,3156.0,71.0667
508479370#0,2576.0,65.8333
508479370#1,2418.0,66.5167
509721008,2504.0,60.5667
509721010#0-AddedOnRampEdge,6045.0,57.4667
552603209,5920.0,63.5667
687721970,3989.0,61.0083
687721973,3332.0,67.0
850376107,2715.0,65.3792
850378488,712.0,67.1667
850395062,5471.0,60.6667
850746591,2671.0,64.9042
851553864,3291.0,63.775
851555734,4131.0,57.2
851560451,3036.0,64.9667
851561436,2486.0,66.9667
851568240,5253.0,65.8333
867203204,1728.0,69.6833
