link_id,interval_nVehContrib,interval_harmonicMeanSpeed
11479094,758.0,66.5333
119271213,1864.0,66.6417
119271337,1865.0,66.7417
119271346,3211.0,68.1417
119271357,1246.0,66.9583
123555214,421.0,67.1083
123555228,4489.0,61.4
123555236,1865.0,66.7417
123592887#0,1933.0,63.5583
123592887#1-AddedOffRampEdge,3608.0,61.8417
123592924#1,1079.0,65.6167
123867439#1-AddedOnRampEdge,5060.0,63.2833
123867446#1,3880.0,65.5
123867452,3405.0,66.4458
123867453#0,575.0,67.6833
123867454,2748.0,61.4667
124952143-AddedOnRampEdge,4213.0,59.35
124952169,1125.0,66.2056
155667053,1178.0,68.4167
156778691,1852.0,61.425
157593042,2330.0,67.15
157607510,5093.0,61.25
157607513#1,6015.0,56.0
157607517,1980.0,65.775
157607604-AddedOnRampEdge,1865.0,66.7417
157782133,4258.0,60.4
157782136#0,3843.0,65.9417
157782136#1-AddedOnRampEdge,3635.0,67.1
157806285,3363.0,68.8667
158623068#0,764.0,68.2083
158623068#1,1418.0,64.725
172165117,2709.0,64.4083
184867222#0,1429.0,66.1792
184867243,1865.0,66.7417
22372547,1206.0,63.7
22372559,2006.0,65.7083
23798287,5242.0,61.4667
23798288#1,4357.0,64.4583
23807074,1820.0,69.1917
23807652#1,4399.0,62.525
23807653#1,3801.0,64.4417
23820853#1,3753.0,63.05
23955194#0,2450.0,65.775
23955194#1,2202.0,63.8917
23955194#2,1953.0,66.0917
24167679#1,5213.0,59.0917
25029732#2,2375.0,64.75
25657136,2125.0,67.125
26230999#1,1489.0,59.2083
27829301#1,1727.0,66.9833
27829315#1,4211.0,69.45
27829315#1-AddedOnRampEdge,3473.0,64.4167
28317586#1,1987.0,64.4417
28317747,846.0,65.6917
28317945,3724.0,58.775
28319413#2,813.0,65.8083
28319423#0,845.0,66.3125
28319423#1-AddedOffRampEdge,1553.0,63.8333
28319423#2,783.0,67.1917
28319616,819.0,66.6833
28319618#1,3333.0,63.875
28357386,3380.0,66.4417
28357402,995.0,63.85
28357482,737.0,67.4
28357727#0,1206.0,64.0125
28357727#0-AddedOffRampEdge,836.0,62.3917
28357727#1,1387.0,67.8833
28358874#1,6330.0,61.4833
28358875#1,1867.0,61.25
28358961,4989.0,64.2333
28359025-AddedOnRampEdge,1539.0,65.075
28359059#1,4673.0,65.5
28378884#0,4485.0,64.8667
28378888#1-AddedOnRampEdge,3565.0,63.15
28379295,1744.0,60.3333
28379297,2580.0,64.8167
28396115#1,2326.0,64.3917
28413844,4844.0,58.25
28414195,2925.0,60.4917
28414204#0,3562.0,60.7917
28414349#1,4883.0,64.4333
28433582,4565.0,61.4875
28433597,1389.0,63.8583
28433664#1,1120.0,67.0083
28433666#1,3958.0,60.2
28433994#1,1685.0,63.7458
28434077,3055.0,62.6667
28435047,1555.0,64.8958
28435048,1299.0,63.8583
28435496,2291.0,63.675
28435573,2413.0,65.05
28437104,2683.0,62.7083
28437190#1,3870.0,66.3917
28437207,1995.0,64.5583
28464124,2564.0,62.2417
28464126#1,4189.0,61.275
28464667,4668.0,63.3667
28464668#1,2775.0,62.7083
28464671-AddedOffRampEdge,2648.0,61.25
28464671-AddedOnRampEdge,2271.0,62.6583
28665765,1863.0,66.5833
28665770#0,1864.0,66.6417
301865758,2633.0,57.2417
301865760,2607.0,60.0958
30583337,1863.0,66.5833
30959001,960.0,64.1667
30959012,3381.0,66.3
326409095#1,2635.0,64.55
33104348#0,4903.0,62.2417
334904727,2574.0,66.3
360948375,4481.0,58.7333
363634378,3494.0,68.6167
363648766#1-AddedOnRampEdge,2318.0,67.8167
366053237,3259.0,69.1417
367132265,813.0,67.4958
394385111,3091.0,61.4417
394385113,4970.0,59.7
394385114#1,3742.0,65.275
394449801#0,4076.0,63.9375
394449801#1,5762.0,61.9958
394449803,6106.0,58.95
395336979,1864.0,66.6417
395336990,1864.0,66.6417
395337004,4902.0,62.3417
395343261,2722.0,64.2917
395343763,436.0,66.6
395354964#0,4323.0,62.2083
395354964#1,5721.0,63.0917
395354964#2,5462.0,59.9667
395362577,2785.0,65.1
395368981#0,3063.0,69.6417
395368986,2304.0,71.7833
395394468,2729.0,63.8361
395394473,6168.0,58.8333
395394478,6721.0,59.5042
395439802,2912.0,66.6
395439803,2554.0,68.5667
395439805,1836.0,64.7042
42397233,2324.0,66.65
479773092#0,4800.0,64.9583
479773092#1,5593.0,66.9667
479773095,2314.0,66.6917
479773098,1618.0,61.5
479773099,164.0,67.6083
5018717,2710.0,52.2167
5018720,2057.0,56.9417
508060359,1659.0,65.7833
508060361,2079.0,60.8917
508060362,1865.0,66.7417
508115737#0,4462.0,65.7667
508115737#1,4549.0,64.75
508115737#1-AddedOffRampEdge,3636.0,61.525
508115745,4916.0,63.2889
508115768,3248.0,65.4333
508115808,2999.0,62.8
508137802,3491.0,55.475
508479313#0,2600.0,60.2083
508479317,3155.0,68.925
508479326,3178.0,64.5333
508479332#0,2850.0,66.4333
508479336,3013.0,62.7667
508479355,3779.0,63.2583
508479365#0,3156.0,71.0667
508479370#0,2576.0,65.8333
508479370#1,2418.0,66.5167
509721008,2504.0,60.5667
509721010#0-AddedOnRampEdge,6045.0,57.4667
509747240,2609.0,66.8458
509747288,1988.0,67.475
509747302,4819.0,61.2583
509747310-AddedOnRampEdge,3804.0,62.5167
509747324-AddedOnRampEdge,1945.0,67.65
509747346,3768.0,59.075
509747348,2242.0,67.325
509747381,2277.0,67.3417
509747406-AddedOffRampEdge,6128.0,62.5
517168464,731.0,66.8083
52286756#1,5921.0,63.75
52324493,2166.0,62.85
544296215#0,2009.0,68.1583
544296216-AddedOffRampEdge,2977.0,67.275
544296218#0,4898.0,62.1
544296218#1-AddedOnRampEdge,5435.0,61.3333
544296218#2,6732.0,55.475
544296221,3034.0,66.9167
550271868,721.0,67.1917
550284581,4224.0,63.775
550284584-AddedOffRampEdge,3306.0,66.35
550284598,2830.0,63.8167
550284602,2866.0,61.1125
550284604,1410.0,65.3667
550284605,2031.0,61.7417
552389451,2999.0,63.55
552389451-AddedOffRampEdge,2982.0,63.35
552603209,5920.0,63.5667
552603210,2428.0,63.225
56159747,2314.0,68.5
60759806,1006.0,65.175
617235581,3980.0,64.075
617235585#0,5485.0,61.075
617235594,1685.0,66.225
617235603,2719.0,66.5167
617235606,2250.0,66.9292
617235612,856.0,65.5417
617259138,2699.0,66.0583
617259141,2617.0,64.675
617259144-AddedOnRampEdge,2271.0,70.9833
617259148-AddedOnRampEdge,2279.0,66.425
617259170,2730.0,52.2667
617259178,2475.0,68.125
617284141,3849.0,65.1583
617284143,2992.0,66.9
617284144#0,947.0,67.725
617284144#1,1531.0,66.0333
617284145#0-AddedOnRampEdge,3074.0,66.0667
617284164,4071.0,66.1
617284166,3205.0,65.1625
617284173,3997.0,66.6625
617335302,3866.0,56.05
619042896-AddedOffRampEdge,4653.0,63.9
619042916,3588.0,65.55
619042919,2107.0,63.6083
619042921,5459.0,63.35
619042924,5032.0,57.8333
685973438,2294.0,65.7583
687721970,3989.0,61.0083
687721973,3332.0,67.0
687721986,1839.0,68.3417
699542380#1,1624.0,65.2917
708314651,5826.0,61.575
711834658,3728.0,59.7556
727202049,4903.0,62.2417
768291603,3319.0,67.475
838046085,1670.0,67.025
848429238,2218.0,68.2542
848467540#0,3101.0,64.075
848467541,2406.0,65.4833
848488831,3091.0,69.225
848489711,658.0,67.0667
848489712,1129.0,63.475
848501101#0,732.0,68.0167
848743564,2541.0,65.0139
848743565,2468.0,64.0167
848745539#0,3045.0,55.55
848745539#1,2031.0,65.7417
848748038,1042.0,66.6583
848748039,1228.0,65.4042
848748039-AddedOffRampEdge,1135.0,66.5417
848751591,969.0,63.8
848754158,741.0,66.4667
848767838,1677.0,67.6667
848809833,3726.0,68.2167
848809834,3857.0,64.6167
848818561,4013.0,62.7042
848875024#0,2979.0,67.0917
848880058,3457.0,65.0833
848920992#0,3645.0,64.1875
849677308#0,2832.0,57.075
849677308#1,3253.0,57.3917
849696784,4401.0,66.35
849806971#0,3103.0,59.1333
849818316,2134.0,64.8417
849821064,605.0,67.2375
849833093,2979.0,67.0917
850026981,2404.0,68.7833
850032296,5174.0,59.2083
850057340#0,3195.0,64.5417
850097346,1280.0,63.3083
850098170,3447.0,67.925
850134421,0.0,68.1
850376107,2715.0,65.3792
850378488,712.0,67.1667
850395062,5471.0,60.6667
850615423,2133.0,64.2167
850616213,5159.0,61.7167
850746591,2671.0,64.9042
850760258,1864.0,66.6417
851520670,1460.0,70.8333
851520671-AddedOffRampEdge,1316.0,65.4167
851541351,990.0,67.3083
851544880,1080.0,68.1458
851548985#1,1863.0,66.5833
851550873,2559.0,67.1611
851552197,2649.0,64.2194
851553864,3291.0,63.775
851555734,4131.0,57.2
851556422,2638.0,59.5917
851560451,3036.0,64.9667
851561436,2486.0,66.9667
851568240,5253.0,65.8333
851569274,824.0,62.275
854162451,1230.0,64.6083
854215625,4163.0,63.6
860646752-AddedOffRampEdge,2641.0,66.5
861059531,2399.0,67.8208
863751890,6106.0,62.1417
863754537,3914.0,60.8833
867203204,1728.0,69.6833
867204829,2026.0,66.4083
867204830-AddedOffRampEdge,2024.0,66.9583
867208766,3317.0,63.8
867246178,4424.0,59.6667
867247243,2670.0,65.7875
867251845#0,732.0,66.25
867256162#0,3716.0,61.9083
867256162#3,2978.0,64.6917
867256163,4010.0,66.325
867259033,3206.0,61.5917
867262165#0,684.0,66.5167
867290381,3260.0,65.3792
8954447,1973.0,68.2667
95265016#1,976.0,65.7
