link_id,interval_nVehContrib,interval_harmonicMeanSpeed
11479094,759.0,66.5833
119271213,2035.0,66.35
119271337,2036.0,66.475
119271346,3558.0,67.5583
119271357,1302.0,66.675
123555214,405.0,67.1625
123555228,4848.0,60.8583
123555236,2036.0,66.475
123592887#0,3365.0,61.0167
123592887#1-AddedOffRampEdge,3858.0,55.6833
123592924#1,1202.0,65.8333
123867439#1-AddedOnRampEdge,5251.0,64.1
123867446#1,4112.0,61.6333
123867452,3814.0,62.9333
123867453#0,863.0,67.8417
123867454,3981.0,61.5083
124952143-AddedOnRampEdge,4641.0,54.1833
124952169,1719.0,66.1111
155667053,1322.0,67.1417
156778691,2393.0,62.3958
157593042,2584.0,62.05
157607510,5400.0,62.2583
157607513#1,6020.0,51.925
157607517,1920.0,66.6333
157607604-AddedOnRampEdge,2036.0,66.475
157782133,4391.0,60.225
157782136#0,3825.0,66.6333
157782136#1-AddedOnRampEdge,3698.0,66.2417
157806285,3480.0,69.4417
158623068#0,1063.0,68.0333
158623068#1,1646.0,64.8667
172165117,2975.0,63.375
184867222#0,1615.0,66.2208
184867243,2036.0,66.475
22372547,1242.0,68.4917
22372559,2373.0,65.25
23798287,6259.0,61.95
23798288#1,5421.0,64.0583
23807074,1783.0,69.4167
23807652#1,4580.0,61.2958
23807653#1,4602.0,66.175
23820853#1,3893.0,67.175
23955194#0,2669.0,66.9083
23955194#1,2615.0,64.5917
23955194#2,2287.0,66.2
24167679#1,5210.0,60.1833
25029732#2,2990.0,62.6417
25657136,2449.0,67.4917
26230999#1,1672.0,60.7333
27829301#1,2682.0,67.775
27829315#1,6321.0,67.925
27829315#1-AddedOnRampEdge,4200.0,65.2083
28317586#1,2043.0,63.9083
28317747,915.0,66.1139
28317945,4020.0,67.1333
28319413#2,905.0,66.1083
28319423#0,966.0,65.8333
28319423#1-AddedOffRampEdge,1726.0,64.1167
28319423#2,871.0,67.5083
28319616,923.0,66.5583
28319618#1,3815.0,71.6417
28357386,5145.0,62.5
28357402,2036.0,64.5833
28357482,821.0,66.7583
28357727#0,1682.0,64.25
28357727#0-AddedOffRampEdge,1249.0,63.6583
28357727#1,2073.0,68.3083
28358874#1,6624.0,61.6333
28358875#1,2835.0,62.5833
28358961,5591.0,62.975
28359025-AddedOnRampEdge,2360.0,65.2583
28359059#1,6022.0,64.2125
28378884#0,4819.0,64.8917
28378888#1-AddedOnRampEdge,3800.0,62.8
28379295,1826.0,61.2917
28379297,2701.0,62.5833
28396115#1,2316.0,66.7417
28413844,5149.0,59.325
28414195,3085.0,59.125
28414204#0,3647.0,61.3833
28414349#1,5150.0,63.4
28433582,4576.0,54.8708
28433597,1344.0,64.5667
28433664#1,1147.0,66.8833
28433666#1,4516.0,51.4333
28433994#1,1834.0,64.0333
28434077,3541.0,62.025
28435047,1266.0,66.75
28435048,1492.0,64.325
28435496,2595.0,62.4792
28435573,2831.0,63.85
28437104,3605.0,62.4667
28437190#1,3898.0,65.6333
28437207,1956.0,65.0
28464124,3494.0,61.6917
28464126#1,5178.0,62.05
28464667,5226.0,64.1583
28464668#1,3032.0,61.95
28464671-AddedOffRampEdge,3390.0,59.725
28464671-AddedOnRampEdge,2626.0,62.0833
28665765,2036.0,66.3083
28665770#0,2035.0,66.35
301865758,3331.0,58.8833
301865760,3494.0,60.3375
30583337,2036.0,66.3083
30959001,1081.0,63.7708
30959012,3973.0,56.3375
326409095#1,789.0,67.5917
33104348#0,5112.0,61.2
334904727,3094.0,65.8125
360948375,4621.0,49.7083
363634378,3803.0,63.0167
363648766#1-AddedOnRampEdge,2632.0,59.375
366053237,3606.0,68.3833
367132265,852.0,68.3167
394385111,3353.0,62.2917
394385113,5985.0,59.2
394385114#1,3935.0,64.0583
394449801#0,4783.0,59.1917
394449801#1,5833.0,55.4583
394449803,6013.0,51.8583
395336979,2035.0,66.35
395336990,2035.0,66.35
395337004,5111.0,61.2667
395343261,3197.0,63.3333
395343763,148.0,67.7583
395354964#0,6201.0,61.0083
395354964#1,6050.0,61.4833
395354964#2,5939.0,58.2
395362577,3077.0,62.2583
395368981#0,3252.0,68.9708
395368986,3019.0,71.7667
395394468,2843.0,61.85
395394473,6238.0,57.7333
395394478,6674.0,52.725
395439802,3082.0,65.0667
395439803,2827.0,63.9667
395439805,2674.0,63.3833
42397233,2700.0,65.2833
479773092#0,5229.0,61.3333
479773092#1,5893.0,66.4
479773095,2554.0,66.2583
479773098,1657.0,62.9333
479773099,336.0,67.7417
5018717,2573.0,46.825
5018720,2194.0,41.7583
508060359,1762.0,65.175
508060361,2218.0,63.4
508060362,2036.0,66.475
508115737#0,4992.0,65.1833
508115737#1,5146.0,63.3833
508115737#1-AddedOffRampEdge,4187.0,60.0833
508115745,5093.0,62.5056
508115768,3927.0,65.325
508115808,3825.0,63.7083
508137802,3311.0,57.0417
508479313#0,3060.0,60.6833
508479317,3346.0,69.4
508479326,3455.0,64.7083
508479332#0,3171.0,64.8083
508479336,3508.0,61.775
508479355,4020.0,60.8667
508479365#0,3220.0,66.9833
508479370#0,2487.0,65.25
508479370#1,2452.0,66.925
509721008,2675.0,61.8333
509721010#0-AddedOnRampEdge,6386.0,58.0667
509747240,5394.0,60.1125
509747288,2240.0,67.3417
509747302,5320.0,59.4917
509747310-AddedOnRampEdge,5319.0,60.8833
509747324-AddedOnRampEdge,2110.0,65.4083
509747346,5261.0,58.975
509747348,2274.0,66.1167
509747381,2517.0,66.6417
509747406-AddedOffRampEdge,6656.0,62.0667
517168464,805.0,67.0333
52286756#1,6111.0,63.0583
52324493,2193.0,62.9292
544296215#0,1943.0,68.3167
544296216-AddedOffRampEdge,3196.0,66.875
544296218#0,5001.0,56.7583
544296218#1-AddedOnRampEdge,5324.0,50.8833
544296218#2,6985.0,49.7167
544296221,3429.0,65.3583
550271868,938.0,66.9083
550284581,4233.0,64.6167
550284584-AddedOffRampEdge,4352.0,66.8417
550284598,3089.0,58.825
550284602,3155.0,59.6792
550284604,1530.0,66.5167
550284605,2285.0,59.6917
552389451,3176.0,61.85
552389451-AddedOffRampEdge,3158.0,62.15
552603209,6108.0,62.9083
552603210,3495.0,63.5583
56159747,2756.0,67.1583
60759806,1306.0,64.2083
617235581,5592.0,60.8667
617235585#0,6346.0,61.7792
617235594,2521.0,66.425
617235603,3136.0,66.575
617235606,2460.0,66.35
617235612,1016.0,65.8417
617259138,3393.0,65.6167
617259141,3777.0,64.0833
617259144-AddedOnRampEdge,2385.0,70.3167
617259148-AddedOnRampEdge,2460.0,65.9333
617259170,2742.0,54.7167
617259178,2770.0,67.1917
617284141,4353.0,64.525
617284143,3294.0,67.1583
617284144#0,954.0,67.075
