link_id,interval_nVehContrib,interval_harmonicMeanSpeed
11479094,2166.0,65.6833
119271213,2873.0,63.7
119271337,2873.0,63.75
119271346,5448.0,61.8167
119271357,2667.0,61.2667
123555214,842.0,66.4042
123555228,3827.0,38.8875
123555236,2873.0,63.75
123592887#0,3029.0,49.725
123592887#1-AddedOffRampEdge,4438.0,53.4833
123592924#1,2953.0,59.7083
123867439#1-AddedOnRampEdge,6344.0,62.5333
123867446#1,5575.0,55.0333
123867452,4675.0,59.6625
123867453#0,3426.0,67.3167
123867454,4155.0,19.025
124952143-AddedOnRampEdge,3910.0,24.325
124952169,4488.0,63.3528
155667053,2811.0,56.575
156778691,1929.0,60.8083
157593042,4547.0,59.8583
157607510,5207.0,54.0083
157607513#1,6188.0,40.325
157607517,2975.0,66.2333
157607604-AddedOnRampEdge,2873.0,63.75
157782133,6230.0,55.8833
157782136#0,4496.0,62.4917
157782136#1-AddedOnRampEdge,4334.0,64.5583
157806285,5781.0,61.2833
158623068#0,3233.0,67.4
158623068#1,4876.0,60.2583
172165117,4580.0,14.8583
184867222#0,2698.0,63.5042
184867243,2873.0,63.75
22372547,3866.0,56.4
22372559,3843.0,61.05
23798287,7430.0,28.5917
23798288#1,6187.0,52.55
23807074,2286.0,69.4083
23807652#1,4153.0,44.0792
23807653#1,4150.0,67.275
23820853#1,3306.0,61.0
23955194#0,3924.0,65.7833
23955194#1,3326.0,62.8417
23955194#2,3317.0,64.0667
24167679#1,3686.0,23.5917
25029732#2,4027.0,31.6417
25657136,3489.0,62.3417
26230999#1,4431.0,52.65
27829301#1,5455.0,63.2458
27829315#1,7252.0,44.3667
27829315#1-AddedOnRampEdge,5568.0,40.9667
28317586#1,2993.0,57.1167
28317747,2464.0,65.2583
28317945,4604.0,18.775
28319413#2,2523.0,64.0917
28319423#0,2949.0,64.0792
28319423#1-AddedOffRampEdge,4023.0,63.5667
28319423#2,2604.0,65.1833
28319616,2504.0,66.4417
28319618#1,3708.0,59.1167
28357386,6201.0,38.9417
28357402,3583.0,63.2417
28357482,1795.0,65.525
28357727#0,4242.0,60.1667
28357727#0-AddedOffRampEdge,3756.0,61.5
28357727#1,4230.0,68.775
28358874#1,8253.0,49.175
28358875#1,5031.0,59.9333
28358961,6755.0,45.45
28359025-AddedOnRampEdge,4915.0,64.9333
28359059#1,7084.0,47.2458
28378884#0,6820.0,47.7833
28378888#1-AddedOnRampEdge,5832.0,57.3333
28379295,2568.0,59.3167
28379297,3007.0,45.1542
28396115#1,4153.0,66.0667
28413844,6922.0,54.525
28414195,3563.0,42.3917
28414204#0,5041.0,42.1833
28414349#1,4847.0,30.7667
28433582,5339.0,41.7167
28433597,2692.0,61.2667
28433664#1,2673.0,64.725
28433666#1,4522.0,26.5833
28433994#1,3010.0,60.7292
28434077,2903.0,21.1417
28435047,3189.0,61.3083
28435048,3002.0,63.25
28435496,4535.0,53.8542
28435573,4646.0,47.7667
28437104,2906.0,59.5333
28437190#1,3885.0,66.425
28437207,2320.0,64.8
28464124,4183.0,59.4167
28464126#1,5943.0,58.2083
28464667,6795.0,56.7083
28464668#1,4780.0,61.9333
28464671-AddedOffRampEdge,4294.0,60.5833
28464671-AddedOnRampEdge,3535.0,59.6833
28665765,2873.0,63.6083
28665770#0,2873.0,63.7
301865758,3758.0,55.3583
301865760,4257.0,59.1292
30583337,2873.0,63.6083
30959001,2218.0,63.2
30959012,3846.0,19.4208
326409095#1,3854.0,22.675
33104348#0,4832.0,56.5833
334904727,4373.0,41.9708
360948375,4197.0,35.975
363634378,5390.0,53.2167
363648766#1-AddedOnRampEdge,4464.0,51.6333
366053237,5200.0,55.35
367132265,2426.0,64.8458
394385111,4892.0,56.8583
394385113,5411.0,58.1417
394385114#1,3525.0,60.9833
394449801#0,4020.0,21.075
394449801#1,5506.0,20.5292
394449803,6521.0,34.9583
395336979,2873.0,63.7
395336990,2873.0,63.7
395337004,4834.0,56.6667
395343261,3244.0,44.0667
395343763,1666.0,67.2333
395354964#0,6438.0,42.3
395354964#1,6605.0,41.6667
395354964#2,6237.0,42.7333
395362577,2697.0,12.3167
395368981#0,5376.0,65.1417
395368986,4894.0,71.325
395394468,4509.0,60.6861
395394473,5949.0,36.425
395394478,7040.0,33.9917
395439802,4631.0,48.6333
395439803,5070.0,61.3333
395439805,4652.0,57.8542
42397233,3281.0,61.2333
479773092#0,5765.0,40.0
479773092#1,6795.0,40.85
479773095,4793.0,60.025
479773098,4894.0,57.75
479773099,3358.0,62.1
5018717,3060.0,44.775
5018720,3267.0,43.875
508060359,3352.0,58.075
508060361,2763.0,59.55
508060362,2873.0,63.75
508115737#0,6414.0,50.325
508115737#1,6043.0,56.7917
508115737#1-AddedOffRampEdge,5363.0,56.6333
508115745,5043.0,55.3583
508115768,4905.0,60.075
508115808,6447.0,61.95
508137802,4579.0,56.4417
508479313#0,3649.0,39.6417
508479317,4841.0,41.4
508479326,4661.0,42.4833
508479332#0,5001.0,18.0167
508479336,3610.0,27.2
508479355,4864.0,48.1333
508479365#0,3793.0,63.625
508479370#0,3558.0,60.7417
508479370#1,3516.0,61.2
509721008,3643.0,60.75
509721010#0-AddedOnRampEdge,6078.0,52.3167
