link_id,interval_nVehContrib,interval_harmonicMeanSpeed
157607510,5400.0,62.2583
157607513#1,6020.0,51.925
157607517,1920.0,66.6333
157607604-AddedOnRampEdge,2036.0,66.475
172165117,2975.0,63.375
28414195,3085.0,59.125
28414204#0,3647.0,61.3833
28414349#1,5150.0,63.4
28464124,3494.0,61.6917
28464126#1,5178.0,62.05
301865758,3331.0,58.8833
301865760,3494.0,60.3375
30959001,1081.0,63.7708
360948375,4621.0,49.7083
363648766#1-AddedOnRampEdge,2632.0,59.375
395439802,3082.0,65.0667
395439805,2674.0,63.3833
508479313#0,3060.0,60.6833
508479317,3346.0,69.4
508479326,3455.0,64.7083
508479332#0,3171.0,64.8083
508479336,3508.0,61.775
508479355,4020.0,60.8667
508479365#0,3220.0,66.9833
508479370#0,2487.0,65.25
508479370#1,2452.0,66.925
509721008,2675.0,61.8333
509721010#0-AddedOnRampEdge,6386.0,58.0667
552603209,6108.0,62.9083
687721970,4281.0,60.2333
687721973,3900.0,66.25
850376107,4034.0,64.5167
850378488,937.0,66.2833
850395062,5713.0,60.0167
850746591,2856.0,62.5083
851553864,3569.0,61.975
851555734,4545.0,64.3583
851560451,3230.0,64.8
851561436,2738.0,66.9333
851568240,5386.0,63.975
867203204,1755.0,70.4833
