link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28413844,6914.0,60.6
508115745,4930.0,65.2083
508115768,5281.0,60.6583
508115808,8114.0,58.6833
508137802,5481.0,55.6083
508479370#1,5570.0,64.25
52286756#1,5896.0,65.0417
544296215#0,4227.0,68.65
544296216-AddedOffRampEdge,5830.0,63.925
544296218#0,4329.0,67.9667
544296218#1-AddedOnRampEdge,4569.0,66.7583
544296218#2,5364.0,66.6583
619042896-AddedOffRampEdge,4435.0,67.575
619042916,5524.0,63.9417
619042919,3280.0,64.7833
619042921,6424.0,64.6833
619042924,4446.0,63.7583
849833093,5830.0,63.7333
851550873,4757.0,63.0528
851552197,3562.0,65.95
851556422,4232.0,60.0083
