link_id,interval_nVehContrib,interval_harmonicMeanSpeed
157607510,4883.0,61.0917
157607513#1,5764.0,41.925
157607517,3036.0,65.675
157607604-AddedOnRampEdge,2679.0,64.35
172165117,4539.0,36.7083
28414195,3699.0,57.5917
28414204#0,4973.0,46.875
28414349#1,4607.0,61.15
28464124,4265.0,59.975
28464126#1,4889.0,56.0333
301865758,4030.0,56.1417
301865760,4251.0,60.4167
30959001,2016.0,66.2625
360948375,4193.0,37.3333
363648766#1-AddedOnRampEdge,4252.0,54.4583
395439802,4913.0,58.6583
395439805,4394.0,60.4333
508479313#0,3765.0,44.125
508479317,4955.0,47.875
508479326,4728.0,49.3917
508479332#0,4856.0,35.0917
508479336,4121.0,43.0583
508479355,4864.0,55.9917
508479365#0,3972.0,61.3333
508479370#0,3546.0,59.5333
508479370#1,3669.0,60.4417
509721008,3707.0,60.65
509721010#0-AddedOnRampEdge,6040.0,46.7583
552603209,6066.0,55.7583
687721970,3973.0,55.6
687721973,3982.0,58.2
850376107,4343.0,61.9125
850378488,2050.0,67.3917
850395062,4769.0,61.175
850746591,3181.0,64.3792
851553864,4601.0,59.075
851555734,5203.0,51.4833
851560451,4999.0,50.7417
851561436,3955.0,65.2083
851568240,5544.0,58.6333
867203204,2904.0,69.9167
