link_id,interval_nVehContrib,interval_harmonicMeanSpeed
11479094,0.0,68.2
119271213,3216.0,64.15
119271337,3214.0,64.25
119271346,0.0,65.4
119271357,0.0,63.5
123555214,0.0,65.0
123555228,2299.0,63.2333
123555236,3214.0,64.25
123592887#0,6.0,68.5
123592887#1-AddedOffRampEdge,0.0,68.0
123592924#1,0.0,65.9
123867439#1-AddedOnRampEdge,204.0,60.0
123867446#1,0.0,62.4
123867452,0.0,65.35
123867453#0,0.0,62.6
123867454,0.0,66.3
124952143-AddedOnRampEdge,0.0,67.4
124952169,208.0,42.2
155667053,0.0,64.9
156778691,96.0,65.45
157593042,0.0,64.8
157607510,0.0,68.1
157607513#1,0.0,67.2
157607517,552.0,21.8
157607604-AddedOnRampEdge,3214.0,64.25
157782133,804.0,58.7
157782136#0,0.0,67.5
157782136#1-AddedOnRampEdge,0.0,67.8
157806285,228.0,59.7
158623068#0,276.0,66.8
158623068#1,624.0,60.0
172165117,0.0,64.2
184867222#0,1752.0,63.125
184867243,3214.0,64.25
22372547,0.0,65.4
22372559,0.0,66.1
23798287,48.0,68.4
23798288#1,1560.0,64.1
23807074,0.0,69.4
23807652#1,2226.0,64.4333
23807653#1,252.0,63.5
23820853#1,0.0,67.9
23955194#0,144.0,58.9
23955194#1,852.0,55.8
23955194#2,204.0,48.0
24167679#1,1068.0,58.7
25029732#2,456.0,61.8
25657136,120.0,60.9
26230999#1,564.0,53.8
27829301#1,438.0,43.8
27829315#1,216.0,59.4
27829315#1-AddedOnRampEdge,912.0,65.6
28317586#1,768.0,63.0
28317747,296.0,49.4333
28317945,0.0,68.6
28319413#2,0.0,62.8
28319423#0,0.0,53.25
28319423#1-AddedOffRampEdge,600.0,60.0
28319423#2,0.0,59.2
28319616,0.0,59.7
28319618#1,0.0,67.7
28357386,0.0,68.0
28357402,672.0,59.6
28357482,0.0,62.3
28357727#0,372.0,46.1
28357727#0-AddedOffRampEdge,0.0,61.3
28357727#1,612.0,64.6
28358874#1,888.0,60.0
28358875#1,672.0,48.4
28358961,0.0,65.6
28359025-AddedOnRampEdge,0.0,52.7
28359059#1,0.0,67.75
28378884#0,0.0,65.5
28378888#1-AddedOnRampEdge,0.0,64.4
28379295,1068.0,57.1
28379297,1853.0,63.175
28396115#1,156.0,52.5
28413844,864.0,58.9
28414195,540.0,50.3
28414204#0,96.0,65.5
28414349#1,0.0,67.5
28433582,60.0,57.95
28433597,396.0,44.4
28433664#1,0.0,50.3
28433666#1,0.0,65.6
28433994#1,1884.0,60.075
28434077,552.0,61.1
28435047,174.0,63.1
28435048,528.0,60.0
28435496,0.0,64.4
28435573,456.0,58.1
28437104,42.0,60.8
28437190#1,492.0,63.5
28437207,624.0,64.6
28464124,0.0,41.7
28464126#1,624.0,61.7
28464667,0.0,66.2
28464668#1,564.0,54.6
28464671-AddedOffRampEdge,5939.0,63.175
28464671-AddedOnRampEdge,516.0,55.8
28665765,3214.0,64.0667
28665770#0,3216.0,64.15
301865758,480.0,45.0
301865760,312.0,60.7
30583337,3214.0,64.0667
30959001,252.0,63.1
30959012,0.0,67.4
326409095#1,0.0,66.9
33104348#0,3827.0,66.3667
334904727,156.0,63.15
360948375,1018.0,70.0667
363634378,0.0,57.5
363648766#1-AddedOnRampEdge,312.0,57.9
366053237,0.0,65.8
367132265,0.0,66.6
394385111,1044.0,60.3
394385113,1044.0,62.0
394385114#1,0.0,68.6
394449801#0,156.0,63.2
394449801#1,0.0,67.9
394449803,0.0,66.6
395336979,3216.0,64.15
395336990,3216.0,64.15
395337004,3830.0,66.4667
395343261,492.0,64.8
395343763,0.0,61.3
395354964#0,0.0,68.0
395354964#1,0.0,67.7
395354964#2,0.0,67.5
395362577,72.0,67.2
395368981#0,0.0,66.5
395368986,0.0,71.0
395394468,444.0,63.4
395394473,804.0,63.8
395394478,84.0,62.75
395439802,0.0,60.9
395439803,0.0,65.4
395439805,0.0,64.45
42397233,0.0,63.5
479773092#0,0.0,67.8
479773092#1,168.0,59.0
479773095,0.0,59.4
479773098,768.0,38.5
479773099,0.0,52.5
5018717,432.0,60.1
5018720,0.0,66.7
508060359,324.0,58.0
508060361,432.0,59.9
508060362,3214.0,64.25
508115737#0,0.0,65.0
508115737#1,444.0,62.8
508115737#1-AddedOffRampEdge,624.0,62.7
508115745,4796.0,63.7778
508115768,1020.0,63.5
508115808,1032.0,52.1
508137802,1164.0,52.6
508479313#0,636.0,59.6
508479317,0.0,63.1
508479326,384.0,59.7
508479332#0,0.0,62.4
508479336,624.0,60.9
508479355,468.0,65.3
508479365#0,0.0,24.0
508479370#0,636.0,42.3
508479370#1,0.0,63.2
509721008,612.0,20.1
509721010#0-AddedOnRampEdge,744.0,62.6
509747240,0.0,67.35
509747288,0.0,62.9
509747302,0.0,68.0
509747310-AddedOnRampEdge,0.0,68.0
509747324-AddedOnRampEdge,0.0,65.4
509747346,624.0,63.5
509747348,252.0,58.3
509747381,0.0,64.5
509747406-AddedOffRampEdge,0.0,68.1
517168464,0.0,63.4
52286756#1,5939.0,63.325
52324493,1949.0,50.525
544296215#0,72.0,68.6
544296216-AddedOffRampEdge,5732.0,35.6917
544296218#0,192.0,64.8
544296218#1-AddedOnRampEdge,0.0,66.8
544296218#2,0.0,66.9
544296221,0.0,61.8
550271868,0.0,60.15
550284581,0.0,67.2
550284584-AddedOffRampEdge,0.0,68.5
550284598,0.0,67.2
550284602,0.0,64.25
550284604,0.0,31.7
550284605,540.0,62.9
552389451,0.0,66.3
552389451-AddedOffRampEdge,0.0,65.7
552603209,5939.0,63.175
552603210,0.0,62.4
56159747,0.0,66.6
60759806,270.0,64.75
617235581,0.0,68.7
617235585#0,3552.0,63.3667
617235594,756.0,62.4
617235603,0.0,67.7
617235606,246.0,66.6
617235612,90.0,58.2
617259138,0.0,67.7
617259141,0.0,63.9
617259144-AddedOnRampEdge,72.0,59.1
617259148-AddedOnRampEdge,144.0,44.1
617259170,0.0,65.8
617259178,0.0,65.4
617284141,0.0,67.6
617284143,0.0,67.1
617284144#0,0.0,63.9
617284144#1,0.0,53.7
617284145#0-AddedOnRampEdge,12.0,63.3
617284164,120.0,68.4
617284166,156.0,63.15
617284173,0.0,66.7
617335302,156.0,54.6
619042896-AddedOffRampEdge,0.0,67.0
619042916,912.0,63.1
619042919,624.0,62.1
619042921,3540.0,63.7167
619042924,684.0,61.3
685973438,0.0,64.1
687721970,564.0,64.9
687721973,0.0,68.3
687721986,0.0,66.0
699542380#1,1889.0,63.7333
708314651,0.0,41.5
711834658,644.0,61.2333
727202049,3827.0,66.3667
768291603,0.0,69.4
838046085,0.0,37.0
848429238,1904.0,64.2208
848467540#0,0.0,62.4
848467541,240.0,65.5
848488831,0.0,68.8
848489711,0.0,43.95
848489712,312.0,50.8
848501101#0,0.0,65.0
848743564,160.0,63.8
848743565,0.0,65.8
848745539#0,600.0,56.5
848745539#1,0.0,67.4
848748038,0.0,61.5
848748039,0.0,54.35
848748039-AddedOffRampEdge,0.0,63.5
848751591,0.0,62.3
848754158,0.0,65.1
848767838,0.0,67.7
848809833,0.0,64.1
848809834,600.0,61.3
848818561,120.0,64.55
848875024#0,5728.0,35.5917
848880058,0.0,66.4
848920992#0,36.0,61.7
849677308#0,0.0,63.5
849677308#1,624.0,62.4
849696784,0.0,67.0
849806971#0,624.0,63.7
849818316,0.0,67.5
849821064,0.0,64.3
849833093,5728.0,35.5917
850026981,144.0,68.1
850032296,0.0,66.4
850057340#0,624.0,64.1
850097346,600.0,58.6
850098170,0.0,68.5
850134421,0.0,61.4
850376107,0.0,67.3
850378488,0.0,58.6
850395062,348.0,58.4
850615423,228.0,55.2
850616213,3216.0,62.1375
850746591,264.0,65.65
850760258,3216.0,64.15
851520670,528.0,63.4
851520671-AddedOffRampEdge,3214.0,64.0667
851541351,0.0,50.4
851544880,0.0,57.25
851548985#1,3214.0,64.0667
851550873,1308.0,64.9222
851552197,416.0,63.8667
851553864,0.0,47.5
851555734,0.0,53.7
851556422,648.0,59.0
851560451,0.0,47.5
851561436,624.0,37.5
851568240,0.0,70.3
851569274,0.0,64.2
854162451,624.0,59.8
854215625,132.0,57.1
860646752-AddedOffRampEdge,96.0,71.7
861059531,126.0,35.1
863751890,924.0,64.6
863754537,1044.0,59.2
867203204,0.0,18.6
867204829,0.0,63.0
867204830-AddedOffRampEdge,0.0,64.6
867208766,0.0,67.5
867246178,312.0,65.45
867247243,312.0,59.25
867251845#0,0.0,65.5
867256162#0,0.0,65.5
867256162#3,246.0,64.55
867256163,0.0,69.0
867259033,360.0,62.4
867262165#0,0.0,54.5
867290381,0.0,64.75
8954447,0.0,62.1
95265016#1,480.0,61.5
