link_id,interval_nVehContrib,interval_harmonicMeanSpeed
11479094,709.0,66.7583
119271213,1864.0,66.6417
119271337,1865.0,66.7417
119271346,3476.0,68.6833
119271357,1239.0,68.7167
123555214,414.0,67.0625
123555228,4690.0,61.1083
123555236,1865.0,66.7417
123592887#0,2929.0,64.7667
123592887#1-AddedOffRampEdge,3514.0,59.6083
123592924#1,1152.0,67.0
123867439#1-AddedOnRampEdge,5098.0,63.0333
123867446#1,4082.0,66.1583
123867452,3227.0,63.7167
123867453#0,854.0,67.5917
123867454,3625.0,61.4333
124952143-AddedOnRampEdge,3929.0,59.2583
124952169,1557.0,65.475
155667053,1142.0,68.075
156778691,2237.0,61.5417
157593042,2363.0,66.35
157607510,5320.0,61.125
157607513#1,6185.0,54.275
157607517,2012.0,65.85
157607604-AddedOnRampEdge,1865.0,66.7417
157782133,4770.0,62.8417
157782136#0,3858.0,65.6167
157782136#1-AddedOnRampEdge,3672.0,66.725
157806285,3462.0,71.125
158623068#0,755.0,68.0917
158623068#1,1579.0,64.5417
172165117,2695.0,64.7583
184867222#0,1420.0,66.275
184867243,1865.0,66.7417
22372547,1152.0,64.9583
22372559,2187.0,66.1
23798287,6147.0,61.6583
23798288#1,5280.0,64.5167
23807074,1788.0,69.7333
23807652#1,4544.0,62.35
23807653#1,4121.0,66.925
23820853#1,3972.0,65.6167
23955194#0,2094.0,67.1167
23955194#1,2005.0,64.5417
23955194#2,1683.0,65.825
24167679#1,5703.0,58.55
25029732#2,2553.0,65.3
25657136,2246.0,67.8667
26230999#1,1597.0,59.25
27829301#1,2467.0,67.8125
27829315#1,5914.0,69.575
27829315#1-AddedOnRampEdge,4507.0,66.525
28317586#1,2032.0,63.125
28317747,783.0,66.0722
28317945,3822.0,68.625
28319413#2,875.0,66.4917
28319423#0,441.0,67.0792
28319423#1-AddedOffRampEdge,1090.0,63.25
28319423#2,827.0,67.1417
28319616,875.0,67.7333
28319618#1,3629.0,62.9833
28357386,0.0,69.0
28357402,1935.0,64.0417
28357482,728.0,66.125
28357727#0,1632.0,65.7333
28357727#0-AddedOffRampEdge,1227.0,64.225
28357727#1,1850.0,68.7083
28358874#1,6825.0,61.625
28358875#1,2578.0,61.7083
28358961,5248.0,64.2917
28359025-AddedOnRampEdge,2202.0,68.3667
28359059#1,5543.0,65.8125
28378884#0,4274.0,65.3333
28378888#1-AddedOnRampEdge,3429.0,66.3333
28379295,1852.0,60.0583
28379297,2754.0,63.5958
28396115#1,1952.0,66.3917
28413844,4766.0,61.9167
28414195,2937.0,62.55
28414204#0,3681.0,59.6833
28414349#1,5204.0,64.5167
28433582,4857.0,56.7458
28433597,1343.0,64.0833
28433664#1,1104.0,66.25
28433666#1,4504.0,56.175
28433994#1,1689.0,63.7417
28434077,3259.0,63.025
28435047,1274.0,66.7042
28435048,1359.0,63.875
28435496,2327.0,63.5083
28435573,2407.0,63.6833
28437104,3193.0,65.6917
28437190#1,4101.0,66.9167
28437207,1962.0,64.85
28464124,3265.0,64.4417
28464126#1,4331.0,60.6667
28464667,4393.0,65.675
28464668#1,2783.0,60.775
28464671-AddedOffRampEdge,5920.0,63.5667
