link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28413844,6999.0,41.575
508115745,4835.0,58.275
508115768,4687.0,63.1667
508115808,6387.0,60.675
508137802,4617.0,57.4583
508479370#1,3669.0,60.4417
52286756#1,6061.0,55.8583
544296215#0,2781.0,65.4167
544296216-AddedOffRampEdge,4666.0,63.7917
544296218#0,4659.0,41.675
544296218#1-AddedOnRampEdge,5020.0,24.9083
544296218#2,6495.0,31.4583
619042896-AddedOffRampEdge,4510.0,57.1667
619042916,5396.0,63.2
619042919,2937.0,64.4417
619042921,6668.0,55.8292
619042924,4730.0,38.075
849833093,4670.0,63.6083
851550873,3924.0,64.6611
851552197,3189.0,63.0056
851556422,3482.0,58.5667
