link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28413844,864.0,58.9
508115745,4796.0,63.7778
508115768,1020.0,63.5
508115808,1032.0,52.1
508137802,1164.0,52.6
508479370#1,0.0,63.2
52286756#1,5939.0,63.325
544296215#0,72.0,68.6
544296216-AddedOffRampEdge,5732.0,35.6917
544296218#0,192.0,64.8
544296218#1-AddedOnRampEdge,0.0,66.8
544296218#2,0.0,66.9
619042896-AddedOffRampEdge,0.0,67.0
619042916,912.0,63.1
619042919,624.0,62.1
619042921,3540.0,63.7167
619042924,684.0,61.3
849833093,5728.0,35.5917
851550873,1308.0,64.9222
851552197,416.0,63.8667
851556422,648.0,59.0
