link_id,interval_nVehContrib,interval_harmonicMeanSpeed
157607510,5314.0,61.825
157607513#1,6221.0,52.4667
157607517,2084.0,66.0833
157607604-AddedOnRampEdge,2036.0,66.475
172165117,2930.0,63.8083
28414195,3146.0,57.4333
28414204#0,3801.0,59.7917
28414349#1,5177.0,63.25
28464124,3541.0,61.6667
28464126#1,4557.0,61.2583
301865758,3333.0,57.4333
301865760,3534.0,59.9
30959001,607.0,64.5375
360948375,4676.0,45.225
363648766#1-AddedOnRampEdge,2656.0,59.4667
395439802,3294.0,64.4
395439805,2561.0,63.5667
508479313#0,2835.0,59.6167
508479317,3604.0,67.7583
508479326,3564.0,64.1917
508479332#0,3037.0,65.1833
508479336,3112.0,61.3417
508479355,3843.0,59.8417
508479365#0,3298.0,66.9917
508479370#0,2822.0,65.225
508479370#1,2679.0,66.6167
509721008,2627.0,60.75
509721010#0-AddedOnRampEdge,6340.0,51.2667
552603209,6108.0,62.9083
687721970,4158.0,60.2667
687721973,0.0,69.0
850376107,3860.0,65.0375
850378488,1049.0,66.5917
850395062,5611.0,59.775
850746591,1109.0,65.6208
851553864,3633.0,62.2167
851555734,4498.0,58.025
851560451,3470.0,63.2417
851561436,2810.0,67.6083
851568240,5500.0,63.275
867203204,1890.0,70.1417
