link_id,interval_nVehContrib,interval_harmonicMeanSpeed
157607510,4968.0,51.9667
157607513#1,5736.0,37.4917
157607517,2933.0,66.0
157607604-AddedOnRampEdge,2873.0,63.75
172165117,4404.0,13.625
28414195,3480.0,35.2917
28414204#0,4645.0,44.5417
28414349#1,4734.0,35.4833
28464124,4087.0,50.8583
28464126#1,4778.0,52.0833
301865758,3768.0,49.8083
301865760,4192.0,60.5458
30959001,2346.0,65.4458
360948375,4080.0,35.3917
363648766#1-AddedOnRampEdge,4277.0,47.8
395439802,4585.0,42.3
395439805,4370.0,57.1167
508479313#0,3860.0,38.8667
508479317,4790.0,41.8167
508479326,4510.0,43.4167
508479332#0,4745.0,15.775
508479336,3627.0,26.4667
508479355,4592.0,47.325
508479365#0,3711.0,62.4167
508479370#0,3316.0,60.7583
508479370#1,3487.0,62.0083
509721008,3656.0,60.625
509721010#0-AddedOnRampEdge,6011.0,34.9333
552603209,6302.0,52.5583
687721970,4020.0,31.85
687721973,0.0,69.0
850376107,4589.0,49.6167
850378488,2299.0,67.05
850395062,4366.0,30.3417
850746591,3115.0,53.3292
851553864,4404.0,25.6917
851555734,4920.0,47.8333
851560451,4726.0,42.8583
851561436,3899.0,64.6917
851568240,5711.0,48.2667
867203204,2855.0,69.8667
