link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28413844,6533.0,57.3667
508115745,4867.0,56.1083
508115768,6017.0,56.5833
508115808,3042.0,15.4667
508137802,2985.0,16.3667
508479370#1,6694.0,58.7833
52286756#1,6044.0,61.5833
544296215#0,5194.0,66.5583
544296216-AddedOffRampEdge,5693.0,28.2417
544296218#0,3262.0,66.8083
544296218#1-AddedOnRampEdge,3479.0,67.5917
544296218#2,4322.0,66.8417
619042896-AddedOffRampEdge,3569.0,66.675
619042916,4515.0,47.625
619042919,4157.0,63.0833
619042921,4540.0,46.4417
619042924,2754.0,31.1083
849833093,5694.0,28.1417
851550873,5135.0,57.3667
851552197,4347.0,62.9583
851556422,4535.0,59.825
