link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28413844,6295.0,52.5833
508115745,5071.0,54.85
508115768,6295.0,52.5833
508115808,4976.0,63.7833
508137802,4979.0,64.0583
508479370#1,3522.0,62.3833
52286756#1,6295.0,52.175
544296215#0,2748.0,65.5917
544296216-AddedOffRampEdge,4977.0,63.55
544296218#0,5063.0,43.9583
544296218#1-AddedOnRampEdge,4927.0,20.5667
544296218#2,6577.0,29.7417
619042896-AddedOffRampEdge,4406.0,40.3917
619042916,4979.0,64.0583
619042919,4878.0,56.0583
619042921,6295.0,52.4792
619042924,6295.0,52.5833
849833093,4978.0,63.3833
851550873,4082.0,60.3667
851552197,4128.0,58.8222
851556422,2894.0,63.5
